rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,1.81,,,,
technically complicated > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.23,negative,0.11,0.18,8.8,8.59,2.39
conceptually dense > 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.70,rule,0.18,negative,0.06,0.22,50.69,50.2,4.17
positive > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.04,negative,0.05,0.19,390.82,390.12,6.25
technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,0.05,0.06,15.7,15.33,2.87
socially controversial > 0.89 & positive > 0.30 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.05,0.02,1.81,0.59,1.05
socially controversial > 0.70 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.2,negative,0.05,0.16,45.67,45.22,4.01
technically complicated > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.14,negative,0.05,0.16,868.39,866.62,7.09
positive <= 0.70 & negative <= 0.70,rule,0.05,negative,0.04,0.26,435.0,434.38,6.32
common <= 0.70 & socially controversial <= 0.89 & positive > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.06,positive,0.04,0.05,868.16,866.62,7.05
unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5 & neutral <= 0.70,rule,0.06,positive,0.04,0.07,0.6,0.25,1.04
socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.18,negative,0.04,0.15,14.27,14.0,2.76
socially controversial <= 0.89 & positive > 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.3,positive,0.03,0.51,546.93,546.46,6.52
common <= 0.89 & socially controversial > 0.89 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.01,positive,0.03,0.02,1.78,0.59,1.03
positive > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.02,negative,0.03,0.18,566.54,565.65,6.52
common > 0.70 & socially controversial <= 0.89 & positive > 0.70 & subject to time variability > 0.70,rule,0.58,positive,0.03,0.47,344.87,344.66,6.01
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.07,negative,0.03,0.06,227.62,226.74,5.6
common > 0.70 & positive > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.02,negative,0.02,0.02,54.89,54.52,4.09
common > 0.70 & socially controversial > 0.70 & positive > 0.70 & subject to time variability > 0.70,rule,0.43,positive,0.02,0.38,31.15,31.07,3.5
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.06,positive,0.02,0.07,11.97,11.45,2.49
conceptually dense > 0.70 & socially controversial > 0.89 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.04,negative,0.02,0.16,67.68,67.06,4.29
technically complicated > 0.5 & technically complicated <= 0.70 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.09,positive,0.02,0.07,52.87,52.17,4.05
common > 0.5 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.6,positive,0.02,0.51,15.51,15.33,2.79
socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.02,negative,0.02,0.15,13.87,13.64,2.68
technically complicated > 0.70 & positive <= 0.70,rule,0.2,negative,0.02,0.26,805.06,804.09,6.83
common > 0.70 & socially controversial > 0.89 & positive > 0.30 & positive <= 0.5,rule,0.03,positive,0.02,0.02,0.45,0.19,1.02
positive <= 0.70 & neutral > 0.70,rule,0.03,negative,0.02,0.25,774.17,773.47,6.77
conceptually dense > 0.5 & common > 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.61,positive,0.02,0.53,4.8,4.75,1.59
technically complicated <= 0.70 & common > 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.08,positive,0.02,0.07,482.47,480.85,6.29
conceptually dense > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.32,positive,0.02,0.26,4.63,4.46,1.52
conceptually dense > 0.70 & technically complicated <= 0.70 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89,rule,0.02,negative,0.02,0.02,5.14,4.74,1.58
socially controversial <= 0.70 & positive > 0.70,rule,0.2,positive,0.02,0.54,435.66,435.55,6.2
socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.19,negative,0.02,0.18,9.04,8.87,2.24
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.23,positive,0.01,0.2,3.96,3.66,1.31
common > 0.70 & socially controversial > 0.5 & positive > 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.03,positive,0.01,0.27,40.91,40.63,3.75
technically complicated > 0.70 & positive <= 0.70 & negative > 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.11,negative,0.01,0.09,35.51,34.67,3.58
