rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,2.24,,,,
positive,linear,,positive,0.21,,,,
technically complicated > 0.30 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.12,0.01,4.96,3.88,1.52
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89,rule,0.15,positive,0.11,0.12,8.3,5.07,1.8
technically complicated > 0.70 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70,rule,0.31,positive,0.1,0.5,60.33,52.59,4.34
common > 0.70 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.17,negative,0.1,0.16,24.93,19.35,3.25
conceptually dense <= 0.89 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70,rule,0.62,positive,0.09,0.52,14.91,12.13,2.71
technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.04,negative,0.08,0.03,4.6,2.12,1.08
common > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.04,negative,0.08,0.03,116.99,93.03,4.89
positive <= 0.70 & negative > 0.89 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.02,negative,0.07,0.06,33.28,27.07,3.52
conceptually dense > 0.5 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.30 & subject to geographical variability <= 0.89,rule,0.12,negative,0.07,0.1,4.42,1.9,1.07
technically complicated <= 0.70 & socially controversial <= 0.5 & positive <= 0.70 & negative <= 0.70 & neutral > 0.5,rule,0.0,negative,0.07,0.0,3.47,2.21,1.07
socially controversial > 0.70 & positive <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.07,0.14,91.61,51.65,4.24
technically complicated > 0.5 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.07,negative,0.07,0.07,11.67,6.72,2.04
common > 0.70 & socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.06,0.02,498.44,443.57,6.47
technically complicated <= 0.70 & positive <= 0.5 & negative > 0.70 & negative <= 0.89,rule,0.05,positive,0.06,0.07,4.33,1.27,1.06
technically complicated > 0.5 & common > 0.5 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.05,negative,0.05,0.04,36.21,29.15,3.55
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.02,negative,0.05,0.02,7.35,4.16,1.49
common > 0.5 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.11,negative,0.05,0.09,17.05,12.46,2.64
technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.5 & positive > 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.05,0.01,522.83,480.1,6.47
common <= 0.89 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.18,negative,0.05,0.15,8.35,5.07,1.7
technically complicated > 0.70 & common > 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.16,negative,0.04,0.13,31.89,25.9,3.37
technically complicated > 0.5 & positive > 0.70 & negative <= 0.89 & neutral > 0.30 & neutral <= 0.70,rule,0.04,positive,0.04,0.05,15.98,12.93,2.66
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & negative <= 0.89,rule,0.07,negative,0.04,0.09,3.6,1.24,1.04
conceptually dense <= 0.70 & technically complicated > 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.03,negative,0.03,0.04,8.42,5.39,1.73
socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.15,negative,0.03,0.21,5.47,2.21,1.03
conceptually dense <= 0.89 & common > 0.5 & common <= 0.70 & socially controversial > 0.30 & positive > 0.70,rule,0.19,positive,0.03,0.51,4.62,2.21,1.03
conceptually dense > 0.5 & positive > 0.5 & positive <= 0.70 & negative > 0.70 & neutral > 0.30,rule,0.05,negative,0.03,0.12,8.22,3.88,1.39
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.02,negative,0.03,0.08,8.66,5.02,1.66
socially controversial <= 0.89 & positive <= 0.5 & negative > 0.70 & neutral > 0.30,rule,0.1,positive,0.03,0.14,3.17,1.26,1.03
technically complicated > 0.5 & common <= 0.5 & positive <= 0.30,rule,0.01,negative,0.03,0.02,3.29,1.26,1.03
conceptually dense > 0.70 & technically complicated > 0.70 & positive > 0.70 & negative <= 0.70 & neutral > 0.30,rule,0.19,positive,0.03,0.17,5.65,3.1,1.16
common > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.07,negative,0.03,0.09,20.96,16.24,2.87
socially controversial <= 0.5 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.02,negative,0.03,0.01,4.57,1.9,1.03
common > 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral > 0.70,rule,0.02,negative,0.03,0.13,4.27,1.35,1.03
common > 0.70 & positive > 0.30 & positive <= 0.70 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.06,negative,0.03,0.14,4.49,1.18,1.03
common > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.40 & interdisciplinary > 0.70,rule,0.01,negative,0.03,0.02,565.4,480.1,6.35
technically complicated > 0.5 & common <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & positive <= 0.70,rule,0.1,negative,0.03,0.08,36.67,32.42,3.59
technically complicated <= 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.03,positive,0.02,0.03,9.03,5.81,1.8
technically complicated > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.02,0.02,187.01,159.9,5.16
common > 0.5 & common <= 0.89 & positive > 0.70 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.49,positive,0.02,0.5,88.37,75.27,4.4
