rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.5 & positive > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.02,negative,1.79,0.02,156.77,94.69,12.71
common <= 0.5 & socially controversial <= 0.70 & positive > 0.70,rule,0.01,negative,1.67,0.02,30028.32,17374.98,26.11
conceptually dense <= 0.89 & common <= 0.5 & positive > 0.70 & neutral > 0.5,rule,0.02,negative,1.39,0.02,3074.98,1857.25,17.98
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.5 & positive <= 0.70,rule,0.01,negative,1.35,0.03,14278.15,13411.65,22.37
common > 0.5 & common <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.12,positive,1.07,0.1,890.25,459.29,12.67
conceptually dense > 0.5 & technically complicated > 0.5 & common > 0.5 & positive > 0.70,rule,0.59,positive,1.02,0.47,152.34,57.75,8.17
common,linear,,positive,0.89,,,,
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.2,positive,0.88,0.16,551.29,399.16,11.27
positive,linear,,positive,0.7,,,,
common <= 0.89 & socially controversial <= 0.89 & positive <= 0.30 & neutral > 0.70 & subject to geographical variability > 0.5,rule,0.01,negative,0.64,0.01,197.19,45.31,6.27
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.31,positive,0.62,0.25,1806.96,813.75,10.87
common > 0.5 & common <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70,rule,0.06,positive,0.59,0.06,269.09,76.6,6.88
conceptually dense > 0.5 & unambiguous > 0.5 & positive <= 0.70 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.18,negative,0.51,0.15,307.27,169.66,7.74
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & positive > 0.70 & subject to time variability > 0.70,rule,0.56,positive,0.5,0.48,861.92,321.26,8.66
technically complicated <= 0.89 & common > 0.70 & socially controversial > 0.5 & positive > 0.70,rule,0.25,positive,0.48,0.2,204.37,105.01,6.88
common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.89,rule,0.05,positive,0.45,0.17,643.12,231.22,7.89
common > 0.5 & common <= 0.89 & positive > 0.30 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.55,positive,0.43,0.45,192.86,45.14,5.45
common > 0.70 & socially controversial <= 0.5 & positive > 0.30 & positive <= 0.70,rule,0.03,negative,0.43,0.12,4747.36,4391.07,11.95
common > 0.70 & socially controversial <= 0.89 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.43,0.12,645.75,422.94,8.63
conceptually dense > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.6,positive,0.41,0.52,377.19,145.31,7.02
conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70,rule,0.16,negative,0.4,0.17,1549.14,1284.58,9.99
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial > 0.89 & positive <= 0.70,rule,0.05,positive,0.39,0.04,2477.44,2143.7,10.66
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.5,rule,0.03,positive,0.39,0.02,753.37,379.95,8.27
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & positive <= 0.70,rule,0.09,negative,0.37,0.1,14780.31,13411.65,13.05
conceptually dense <= 0.89 & common > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.14,positive,0.36,0.25,264.99,87.08,6.06
technically complicated <= 0.5 & common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70,rule,0.1,positive,0.35,0.08,488.53,174.57,6.97
conceptually dense > 0.89 & common > 0.5 & common <= 0.89 & positive > 0.30 & interdisciplinary > 0.89,rule,0.02,positive,0.33,0.45,252.26,78.7,5.8
conceptually dense > 0.5 & common > 0.5 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.24,positive,0.32,0.2,1968.07,916.96,8.99
technically complicated > 0.70 & common > 0.5 & common <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.09,positive,0.32,0.08,3992.1,1967.1,10.0
technically complicated > 0.5 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.39,positive,0.32,0.32,352.45,164.19,6.75
conceptually dense > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.5,rule,0.11,negative,0.32,0.09,330.97,110.2,6.2
conceptually dense > 0.5 & common > 0.70 & unambiguous > 0.5 & positive > 0.70,rule,0.51,positive,0.31,0.43,384.75,178.88,6.81
common <= 0.89 & socially controversial > 0.5 & positive > 0.30 & positive <= 0.5,rule,0.15,positive,0.3,0.15,129.16,51.01,5.1
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & positive > 0.70,rule,0.13,positive,0.3,0.46,1524.16,656.74,8.43
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70,rule,0.03,positive,0.29,0.03,6733.53,3664.08,10.58
common <= 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.02,negative,0.28,0.02,518.67,329.31,7.4
technically complicated <= 0.70 & common > 0.70 & positive > 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.28,0.02,652.88,424.13,7.71
conceptually dense <= 0.89 & technically complicated > 0.70 & common > 0.70 & positive <= 0.70 & negative > 0.70,rule,0.13,negative,0.26,0.1,209.18,59.28,5.16
common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.09,positive,0.25,0.07,388.17,178.88,6.47
common > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70,rule,0.14,positive,0.25,0.14,1763.34,1004.59,8.62
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.02,negative,0.24,0.02,421.95,231.22,6.78
technically complicated <= 0.70 & common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.04,positive,0.24,0.06,679.0,270.76,6.92
technically complicated > 0.5 & common <= 0.89 & positive <= 0.70 & neutral <= 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.23,0.01,224.44,79.31,5.36
conceptually dense > 0.70 & technically complicated <= 0.5 & common <= 0.89 & negative <= 0.89 & neutral <= 0.70,rule,0.02,negative,0.21,0.02,185.82,57.01,4.89
common <= 0.89 & socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.04,positive,0.2,0.03,18347.75,17374.98,11.7
conceptually dense > 0.70 & common > 0.5 & positive > 0.70 & positive <= 0.89 & interdisciplinary <= 0.89,rule,0.19,positive,0.2,0.16,6328.2,3099.94,9.62
common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.17,0.23,781.47,375.48,6.97
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.70 & negative > 0.5,rule,0.19,positive,0.17,0.47,473.71,174.57,6.03
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.70,rule,0.08,negative,0.17,0.1,13155.43,12096.58,11.03
common > 0.5 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.11,positive,0.16,0.15,332.89,117.5,5.52
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & socially controversial <= 0.5 & positive > 0.70,rule,0.28,positive,0.16,0.48,662.86,236.59,6.35
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive > 0.70,rule,0.29,positive,0.16,0.31,15641.61,11680.94,10.87
technically complicated > 0.70 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.25,positive,0.15,0.2,3317.52,1560.84,8.47
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.03,positive,0.15,0.02,2590.06,2285.16,8.88
common > 0.5 & socially controversial > 0.70 & positive > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.19,positive,0.15,0.33,712.08,338.18,6.69
