rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & positive <= 0.70,rule,0.26,negative,1.03,0.21,598.85,596.57,12.96
common <= 0.5 & positive <= 0.5,rule,0.01,negative,0.96,0.01,25.29,21.54,6.01
technically complicated > 0.70 & common <= 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.89,rule,0.02,positive,0.38,0.02,30.98,11.66,3.39
conceptually dense > 0.89 & technically complicated > 0.70 & technically complicated <= 0.89 & common <= 0.70 & positive > 0.70,rule,0.01,positive,0.31,0.01,420.77,284.61,7.41
conceptually dense <= 0.89 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.28,0.22,90.12,50.35,5.02
conceptually dense > 0.89 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.70,rule,0.0,positive,0.19,0.01,420.55,269.01,6.67
conceptually dense > 0.89 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.01,positive,0.16,0.27,279.6,166.06,5.92
technically complicated <= 0.5 & common > 0.89 & positive > 0.70,rule,0.01,negative,0.16,0.02,28.47,20.32,3.51
technically complicated > 0.5 & common <= 0.5 & positive > 0.70 & negative <= 0.70 & subject to time variability > 0.70,rule,0.02,positive,0.14,0.02,52.78,31.12,3.92
common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.14,0.12,169.49,96.28,5.19
conceptually dense > 0.89 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.01,positive,0.14,0.29,36.13,13.64,2.99
technically complicated > 0.70 & positive > 0.70 & negative > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.06,positive,0.14,0.06,26.11,7.81,2.34
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5,rule,0.59,negative,0.12,0.48,16.87,5.31,1.87
conceptually dense <= 0.89 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.44,negative,0.12,0.36,87.19,36.8,4.05
socially controversial > 0.70 & unambiguous <= 0.5 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.01,positive,0.11,0.01,26.52,9.55,2.52
common <= 0.89 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.70,rule,0.05,negative,0.11,0.04,40.32,21.21,3.38
technically complicated <= 0.70 & common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70,rule,0.28,negative,0.11,0.23,31.88,12.67,2.82
common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.01,positive,0.1,0.01,33.81,15.2,2.99
conceptually dense > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.18,positive,0.1,0.16,783.39,576.42,7.0
conceptually dense > 0.89 & unambiguous <= 0.5 & positive > 0.70,rule,0.01,positive,0.09,0.01,626.25,490.46,6.75
conceptually dense <= 0.70 & common > 0.5 & positive > 0.70 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.1,negative,0.09,0.23,559.16,404.94,6.56
positive,linear,,positive,0.08,,,,
socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.01,positive,0.08,0.01,21.7,7.81,2.21
technically complicated <= 0.70 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.15,negative,0.07,0.12,350.16,252.79,5.9
common > 0.5 & positive > 0.70 & positive <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.07,0.22,151.33,86.25,4.75
technically complicated <= 0.5 & common > 0.89 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.01,negative,0.06,0.01,20.55,10.46,2.49
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.70 & subject to geographical variability > 0.89,rule,0.01,positive,0.06,0.27,74.8,31.12,3.64
common <= 0.5 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.70 & subject to geographical variability > 0.5,rule,0.01,positive,0.06,0.02,10.15,3.95,1.46
common > 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.30 & subject to time variability <= 0.70,rule,0.02,negative,0.06,0.07,16.31,5.26,1.75
conceptually dense > 0.5 & common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.70,rule,0.03,negative,0.06,0.52,16.08,5.58,1.82
conceptually dense > 0.5 & common > 0.89 & unambiguous > 0.70 & positive <= 0.89,rule,0.01,positive,0.06,0.01,8.5,2.62,1.06
common <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & neutral <= 0.89,rule,0.06,positive,0.05,0.06,29.66,11.36,2.54
common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.1,positive,0.05,0.15,28.16,10.08,2.44
conceptually dense <= 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.03,negative,0.05,0.51,12.91,5.49,1.8
common > 0.70 & unambiguous > 0.5 & positive > 0.70 & negative > 0.70,rule,0.06,positive,0.05,0.06,9.79,2.96,1.14
common > 0.70 & positive > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.04,negative,0.05,0.04,6.63,1.97,1.05
common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.1,negative,0.05,0.09,52.84,22.84,3.27
technically complicated > 0.5 & common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.05,0.05,54.81,33.38,3.68
technically complicated > 0.5 & unambiguous <= 0.70 & positive > 0.70 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.06,negative,0.05,0.06,11.11,2.76,1.07
common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.03,positive,0.05,0.02,130.66,79.56,4.6
common > 0.5 & unambiguous > 0.70 & positive > 0.89 & interdisciplinary <= 0.89,rule,0.02,negative,0.05,0.18,41.91,25.36,3.38
common <= 0.5 & positive > 0.70 & negative <= 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.02,positive,0.05,0.02,71.61,49.43,4.09
common > 0.5 & positive > 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.25,negative,0.05,0.32,79.61,40.29,3.88
conceptually dense <= 0.89 & technically complicated > 0.5 & common > 0.5 & positive > 0.70 & neutral <= 0.70,rule,0.06,negative,0.04,0.05,7.97,4.26,1.5
common > 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & positive > 0.70 & neutral > 0.70,rule,0.18,negative,0.04,0.14,84.32,51.66,4.09
socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.18,negative,0.04,0.16,24.79,6.95,2.02
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.04,0.01,22.53,12.15,2.59
conceptually dense <= 0.89 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.41,negative,0.04,0.34,62.04,24.55,3.32
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.5 & positive > 0.89,rule,0.02,negative,0.03,0.15,38.3,19.86,3.08
common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.03,0.04,47.28,21.21,3.13
common <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.06,positive,0.03,0.09,21.35,6.9,1.99
common <= 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.02,positive,0.03,0.02,6.62,2.93,1.11
conceptually dense <= 0.89 & technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.89 & positive > 0.70,rule,0.3,negative,0.03,0.25,68.46,32.67,3.59
common > 0.5 & positive <= 0.70 & subject to geographical variability > 0.70,rule,0.25,negative,0.03,0.21,650.23,648.05,6.68
conceptually dense <= 0.89 & socially controversial > 0.70 & positive > 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.13,negative,0.03,0.12,22.89,8.31,2.19
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.89,rule,0.0,positive,0.03,0.31,177.45,101.64,4.75
conceptually dense <= 0.89 & technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative > 0.5,rule,0.1,negative,0.03,0.11,119.21,61.86,4.27
conceptually dense <= 0.89 & common > 0.5 & unambiguous <= 0.5 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.03,0.23,117.96,65.8,4.33
conceptually dense <= 0.89 & common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.09,positive,0.03,0.07,21.48,8.31,2.18
common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.70 & neutral <= 0.89,rule,0.05,negative,0.03,0.07,14.06,3.35,1.24
common > 0.70 & positive <= 0.70,rule,0.23,negative,0.02,0.21,223.04,222.96,5.51
positive > 0.70 & negative <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.32,negative,0.02,0.28,27.19,7.81,2.09
common > 0.5 & unambiguous > 0.70 & positive > 0.70 & negative > 0.30 & subject to time variability <= 0.70,rule,0.07,positive,0.02,0.07,16.31,5.26,1.7
socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5 & neutral <= 0.89 & subject to geographical variability > 0.5,rule,0.34,negative,0.02,0.29,18.11,4.88,1.62
common > 0.70 & socially controversial > 0.89 & positive > 0.70 & neutral <= 0.89,rule,0.02,positive,0.02,0.15,20.93,11.36,2.47
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & positive > 0.70 & subject to geographical variability > 0.5,rule,0.25,negative,0.02,0.23,23.45,10.46,2.38
conceptually dense <= 0.89 & common > 0.5 & positive <= 0.70,rule,0.25,negative,0.02,0.21,683.87,680.84,6.63
conceptually dense > 0.5 & technically complicated <= 0.70 & unambiguous > 0.5 & positive > 0.70 & positive <= 0.89,rule,0.25,positive,0.02,0.23,9.43,2.89,1.08
conceptually dense > 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.35,positive,0.02,0.46,11.27,2.98,1.12
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.36,negative,0.02,0.32,103.88,49.43,3.99
conceptually dense <= 0.89 & common > 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.33,negative,0.02,0.32,1150.71,686.98,6.67
common > 0.5 & unambiguous > 0.70 & positive > 0.70 & negative > 0.70 & subject to time variability > 0.5,rule,0.04,positive,0.01,0.35,11.59,3.67,1.31
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.01,0.04,7.51,2.52,1.01
common > 0.5 & common <= 0.89 & socially controversial <= 0.30 & positive <= 0.89 & negative > 0.30,rule,0.02,positive,0.01,0.72,8.46,2.25,1.01
conceptually dense <= 0.89 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5,rule,0.37,negative,0.01,0.3,65.56,34.13,3.56
