rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.62,positive,0.9,0.5,777.48,448.37,11.61
conceptually dense > 0.5 & common <= 0.89 & interdisciplinary > 0.5 & subject to time variability > 0.5 & subject to time variability <= 0.89,rule,0.88,positive,0.49,0.71,370.98,170.11,7.65
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.89 & interdisciplinary > 0.70,rule,0.02,positive,0.46,0.02,212.71,57.69,5.93
unambiguous,linear,,negative,0.42,,,,
conceptually dense > 0.5 & common <= 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.5,rule,0.04,positive,0.41,0.03,223.17,79.47,6.18
common,linear,,negative,0.41,,,,
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.03,positive,0.4,0.03,301.71,103.88,6.51
conceptually dense > 0.70 & common <= 0.89 & negative <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.47,positive,0.37,0.38,679.99,391.73,8.19
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.5,rule,0.42,positive,0.36,0.36,724.4,392.31,8.14
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.11,positive,0.36,0.1,5470.19,4300.19,11.39
conceptually dense,linear,,positive,0.33,,,,
conceptually dense > 0.5 & common <= 0.89 & subject to geographical variability > 0.70 & interdisciplinary > 0.5 & subject to time variability <= 0.89,rule,0.82,positive,0.31,0.66,123.4,38.3,4.79
technically complicated <= 0.5 & common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.14,negative,0.3,0.12,305.02,108.1,6.11
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.18,positive,0.3,0.16,559.37,263.98,7.27
conceptually dense <= 0.70 & common <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.5,rule,0.14,positive,0.27,0.12,425.64,298.58,7.21
