rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
subject to geographical variability,linear,,negative,0.03,,,,
conceptually dense <= 0.70 & technically complicated <= 0.70 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.13,negative,0.01,0.11,0.14,0.04,1.01
common <= 0.70 & negative > 0.5 & subject to geographical variability > 0.89 & interdisciplinary > 0.5,rule,0.02,negative,0.01,0.02,0.26,0.11,1.01
conceptually dense <= 0.70 & socially controversial <= 0.5 & negative > 0.30 & interdisciplinary <= 0.5 & subject to time variability <= 0.70,rule,0.01,positive,0.01,0.01,0.11,0.07,1.01
common > 0.5 & positive > 0.5 & negative <= 0.70 & subject to geographical variability <= 0.70 & subject to time variability > 0.5,rule,0.08,positive,0.01,0.07,0.08,0.02,1.01
technically complicated <= 0.70 & socially controversial <= 0.70 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.04,positive,0.01,0.22,0.28,0.09,1.01
common > 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.11,negative,0.01,0.11,0.09,0.03,1.01
technically complicated <= 0.70 & unambiguous > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.5 & subject to time variability <= 0.70,rule,0.03,negative,0.01,0.03,0.26,0.07,1.01
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.70 & neutral <= 0.5 & interdisciplinary <= 0.89,rule,0.07,negative,0.01,0.07,0.14,0.04,1.01
conceptually dense <= 0.70 & common > 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.12,positive,0.01,0.12,0.26,0.07,1.01
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial > 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.01,0.03,0.24,0.07,1.01
common > 0.5 & socially controversial > 0.30 & negative <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.70,rule,0.03,positive,0.01,0.03,0.16,0.08,1.01
common > 0.70 & positive <= 0.89 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.12,positive,0.01,0.1,0.26,0.08,1.01
