rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,positive,663.83,,,,
common,linear,,positive,393.22,,,,
common <= 0.30,rule,0.0,negative,363.98,0.81,1267944.5,1267944.5,5129.09
interdisciplinary,linear,,positive,357.71,,,,
technically complicated > 0.5 & common <= 0.89 & neutral > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.01,positive,94.29,0.01,10003391.38,5425222.5,1477.7
technically complicated,linear,,positive,91.14,,,,
technically complicated > 0.70 & common > 0.30 & unambiguous <= 0.70 & positive > 0.30,rule,0.18,positive,84.49,0.56,3408619.19,1267944.5,1201.32
conceptually dense <= 0.70 & common > 0.30 & socially controversial > 0.30 & negative <= 0.30 & subject to geographical variability <= 0.70,rule,0.01,positive,83.73,0.02,6620551.37,2073115.25,1232.41
technically complicated > 0.5 & common > 0.89 & socially controversial > 0.70 & socially controversial <= 0.89,rule,0.01,positive,70.73,0.01,8475041.0,4237905.5,1094.59
conceptually dense <= 0.70 & common > 0.89 & subject to geographical variability <= 0.70,rule,0.0,positive,68.15,0.01,10587825.38,9118753.0,1108.14
conceptually dense <= 0.70 & common <= 0.5 & neutral <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,65.68,0.01,9477775.88,4311190.5,1018.72
common > 0.30 & unambiguous > 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.5,rule,0.01,negative,61.13,0.01,6081688.0,3335498.0,933.16
conceptually dense <= 0.70 & technically complicated <= 0.5 & common <= 0.70 & socially controversial <= 0.89 & neutral > 0.5,rule,0.07,negative,58.4,0.06,2868271.5,896202.88,814.18
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & positive <= 0.5 & interdisciplinary <= 0.70,rule,0.02,negative,57.61,0.09,9758436.69,5059036.5,904.68
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.30 & subject to time variability > 0.70,rule,0.01,negative,54.72,0.01,12452732.12,8003219.0,885.72
technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.30 & negative <= 0.89 & subject to time variability <= 0.5,rule,0.04,positive,53.64,0.21,8494964.0,5491714.5,847.93
technically complicated <= 0.5 & common <= 0.70 & negative <= 0.5 & interdisciplinary <= 0.5,rule,0.01,negative,53.5,0.01,85124730.0,77744032.0,990.24
conceptually dense > 0.5 & technically complicated <= 0.89 & common > 0.70 & interdisciplinary > 0.89,rule,0.01,positive,50.92,0.22,2887862.0,971387.0,715.73
conceptually dense > 0.5 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.06,positive,48.79,0.1,4883291.75,1897092.25,719.75
technically complicated <= 0.5 & common > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & interdisciplinary <= 0.70,rule,0.02,negative,47.71,0.05,18799174.5,13974419.0,801.36
common > 0.30 & unambiguous > 0.70 & negative <= 0.89 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.03,negative,47.27,0.05,13389856.5,6990891.5,760.71
common > 0.30 & common <= 0.70 & socially controversial > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.03,negative,46.62,0.1,7965426.75,5097776.0,735.39
conceptually dense > 0.70 & common > 0.30 & socially controversial <= 0.89 & unambiguous <= 0.5 & subject to geographical variability > 0.89,rule,0.03,positive,45.81,0.02,4293143.94,1117519.0,651.97
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.48,positive,45.39,0.39,27577279.5,17810042.0,774.43
conceptually dense <= 0.5 & technically complicated > 0.30 & common > 0.5 & positive <= 0.89,rule,0.05,positive,45.26,0.05,4203866.25,1883626.5,668.38
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.70 & negative <= 0.30,rule,0.02,positive,44.72,0.13,14348687.56,10207466.0,737.81
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial <= 0.5 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.04,positive,44.51,0.05,23643179.13,17170314.0,758.12
conceptually dense <= 0.70 & common > 0.5 & unambiguous > 0.5 & positive <= 0.5 & subject to time variability > 0.70,rule,0.01,negative,44.06,0.01,4712354.91,1330388.0,635.36
technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.5 & unambiguous <= 0.70 & positive <= 0.5,rule,0.02,negative,41.89,0.01,16034809.5,11786393.0,698.38
technically complicated > 0.5 & common > 0.89 & socially controversial > 0.70 & subject to time variability <= 0.89,rule,0.01,positive,41.85,0.01,5296405.0,2588647.75,632.69
conceptually dense <= 0.70 & technically complicated > 0.30 & common > 0.30 & unambiguous > 0.70 & negative <= 0.30,rule,0.03,positive,41.79,0.03,6149015.75,2966450.0,637.67
technically complicated > 0.30 & common > 0.30 & unambiguous > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.05,negative,41.46,0.08,5275645.94,1787985.25,611.26
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & positive <= 0.70 & neutral > 0.5,rule,0.12,positive,40.84,0.09,19291928.5,11722039.0,681.04
conceptually dense <= 0.5 & technically complicated <= 0.5 & common > 0.30 & unambiguous > 0.5 & subject to geographical variability > 0.70,rule,0.02,negative,40.09,0.02,41993334.0,33523496.0,712.03
technically complicated > 0.30 & common > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.70,rule,0.03,positive,37.5,0.06,10304805.12,5600036.0,598.27
technically complicated <= 0.70 & common > 0.5 & positive <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.49,negative,36.57,0.4,5540326.75,2951870.25,559.65
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.30 & common <= 0.70 & subject to geographical variability > 0.70,rule,0.1,positive,34.85,0.1,9256510.62,5773194.5,558.2
conceptually dense > 0.5 & technically complicated <= 0.5 & common <= 0.70 & interdisciplinary > 0.5 & subject to time variability <= 0.70,rule,0.05,positive,33.63,0.07,81655534.0,69098552.0,625.02
technically complicated > 0.5 & common > 0.30 & common <= 0.70 & unambiguous <= 0.70 & subject to geographical variability > 0.70,rule,0.42,positive,33.48,0.33,6442870.0,2939783.0,513.57
technically complicated > 0.70 & common > 0.5 & common <= 0.70 & unambiguous <= 0.5,rule,0.03,positive,33.46,0.1,3422788.75,1092515.88,479.06
conceptually dense <= 0.5 & technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.5 & positive <= 0.89,rule,0.05,positive,33.27,0.05,151782560.0,129993232.0,640.2
conceptually dense > 0.5 & technically complicated <= 0.5 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.09,negative,33.02,0.07,3857686.47,1547675.0,484.79
conceptually dense > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.5 & negative <= 0.70,rule,0.29,positive,32.95,0.37,4253483.87,1472531.5,482.17
conceptually dense > 0.70 & common > 0.70 & negative > 0.5 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.16,positive,32.79,0.16,4497211.12,2073115.25,491.46
technically complicated <= 0.5 & common > 0.70 & common <= 0.89 & negative <= 0.5,rule,0.11,negative,32.78,0.11,20282216.25,17259418.0,562.93
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & subject to geographical variability > 0.89,rule,0.02,positive,32.67,0.02,3879146.44,1127772.38,469.23
technically complicated > 0.5 & common > 0.30 & neutral > 0.5 & neutral <= 0.70 & subject to time variability <= 0.70,rule,0.09,positive,32.32,0.07,7733366.24,2813730.75,494.81
conceptually dense <= 0.70 & common <= 0.5 & negative <= 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.0,negative,32.15,0.01,12783722.0,7928635.5,526.6
conceptually dense > 0.5 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.07,negative,31.66,0.06,4527218.06,1022829.5,451.9
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.70 & positive > 0.30 & neutral <= 0.70,rule,0.25,positive,30.87,0.22,15703210.88,8929638.0,510.11
conceptually dense > 0.5 & common > 0.70 & unambiguous > 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.17,positive,30.8,0.19,4824087.62,1245650.75,446.28
common > 0.70 & socially controversial <= 0.89 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.38,positive,30.47,0.74,2676492.75,801517.5,427.86
