rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & socially controversial > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,5.88,0.01,13503.29,8229.65,62.01
socially controversial <= 0.30 & neutral <= 0.89,rule,0.02,positive,4.55,0.01,13451.45,10379.72,51.32
socially controversial > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.09,negative,3.71,0.11,67872.4,50940.12,51.0
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & common <= 0.70 & interdisciplinary > 0.70,rule,0.26,negative,3.01,0.22,5080.26,2365.74,31.15
technically complicated <= 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.30,rule,0.07,positive,2.58,0.06,2481.57,1302.09,25.66
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & subject to time variability > 0.70,rule,0.18,positive,2.57,0.24,10542.1,3592.81,29.2
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.5 & positive > 0.5 & subject to time variability <= 0.89,rule,0.63,negative,2.51,0.51,8198.14,4622.87,29.63
technically complicated > 0.5 & positive > 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.14,negative,2.38,0.51,4409.0,1231.89,24.04
technically complicated > 0.5 & common <= 0.89 & positive > 0.30 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.87,negative,2.35,0.71,3032.08,1298.77,24.04
technically complicated <= 0.70 & socially controversial <= 0.30 & positive > 0.70 & neutral <= 0.89,rule,0.02,positive,2.19,0.01,1777.4,773.74,21.22
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.89 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.9,negative,2.01,0.73,4245.45,1724.39,22.42
unambiguous <= 0.70 & positive > 0.30 & negative > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,2.0,0.01,5708.12,2413.69,23.38
technically complicated <= 0.70 & socially controversial > 0.30 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.04,positive,1.96,0.07,4991.71,1984.97,22.49
technically complicated <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.32,positive,1.73,0.27,4355.23,1510.6,19.95
technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.03,negative,1.71,0.27,4355.23,1510.6,19.82
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.5 & negative > 0.5 & interdisciplinary > 0.70,rule,0.12,negative,1.3,0.2,3292.74,1977.09,17.49
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.12,negative,1.28,0.18,7411.62,3361.34,18.5
technically complicated <= 0.70 & common <= 0.89 & positive <= 0.70 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.09,positive,1.22,0.07,5149.59,2004.44,16.91
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.18,negative,1.17,0.15,3040.51,1140.12,15.29
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & unambiguous > 0.70,rule,0.15,positive,1.11,0.16,3345.75,891.54,14.3
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive > 0.5 & subject to geographical variability > 0.70,rule,0.27,negative,1.09,0.46,4540.68,1801.51,15.7
technically complicated <= 0.70 & common <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.1,negative,0.99,0.32,3429.94,1366.35,14.34
common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.19,positive,0.97,0.16,7825.61,4922.49,16.72
common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.37,negative,0.93,0.4,11881.42,8116.37,17.39
common > 0.70 & common <= 0.89 & socially controversial > 0.5 & positive > 0.5 & subject to time variability <= 0.89,rule,0.41,negative,0.82,0.33,18236.35,11776.73,17.06
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.2,negative,0.81,0.16,2997.08,1401.54,13.11
common <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70,rule,0.24,positive,0.8,0.19,2860.7,835.8,12.14
conceptually dense > 0.70 & unambiguous <= 0.70 & positive > 0.30 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.21,negative,0.77,0.18,4524.9,1120.89,12.44
conceptually dense > 0.70 & positive > 0.30 & positive <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.91,negative,0.71,0.74,2744.63,1352.24,12.31
socially controversial > 0.30 & socially controversial <= 0.5 & positive <= 0.89 & neutral <= 0.89 & subject to geographical variability > 0.70,rule,0.22,negative,0.7,0.17,4562.04,1894.57,12.87
conceptually dense > 0.70 & common > 0.70 & unambiguous > 0.70 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.17,positive,0.67,0.43,2612.74,749.72,11.03
unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.52,positive,0.66,0.47,1208.59,454.3,10.16
common > 0.70 & socially controversial > 0.30 & socially controversial <= 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.18,positive,0.57,0.15,2159.98,804.41,10.48
common > 0.70 & socially controversial <= 0.5 & negative > 0.30 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.17,positive,0.46,0.14,4632.14,1752.08,10.87
socially controversial > 0.5 & positive > 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.35,negative,0.43,0.27,5701.21,1894.57,10.79
common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.30 & negative > 0.70,rule,0.05,negative,0.42,0.04,11005.0,7556.43,12.64
common > 0.70 & common <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70,rule,0.2,positive,0.36,0.16,4461.29,1336.67,9.82
technically complicated > 0.70 & unambiguous <= 0.70 & negative > 0.5 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.08,negative,0.35,0.07,4511.68,1185.15,9.52
