rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,177.24,,,,
common > 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,23.47,0.01,20086.5,19706.05,241.93
positive <= 0.70 & interdisciplinary > 0.89,rule,0.05,negative,22.56,0.08,1146328.19,1067740.5,326.99
common,linear,,positive,7.71,,,,
common <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.01,positive,3.95,0.02,329824.54,303477.72,62.51
conceptually dense <= 0.70 & common > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.1,positive,3.75,0.09,7892.12,5728.79,41.06
common <= 0.89 & positive > 0.30 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.11,negative,2.47,0.1,183868.79,166302.52,41.72
technically complicated <= 0.70 & socially controversial <= 0.89 & positive > 0.30 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.45,positive,2.37,0.36,24454.18,18995.19,33.25
common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.30 & interdisciplinary <= 0.89,rule,0.52,negative,2.11,0.41,962083.56,911912.56,42.69
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.7,negative,1.96,0.57,8654.13,5138.57,25.3
common > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.19,positive,1.95,0.15,8167.23,3932.33,24.38
common <= 0.5 & interdisciplinary <= 0.89,rule,0.0,positive,1.8,0.65,48702.14,46694.26,30.08
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.09,negative,1.68,0.07,3644.81,3418.21,21.82
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & interdisciplinary <= 0.89,rule,0.06,positive,1.66,0.06,534232.44,502937.59,34.92
conceptually dense <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.04,positive,1.57,0.04,933714.16,869179.94,35.15
technically complicated > 0.70 & socially controversial <= 0.89 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.04,negative,1.54,0.03,21071.56,18995.19,25.05
conceptually dense > 0.70 & common > 0.70 & socially controversial > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.12,positive,1.37,0.48,53133.26,42446.02,25.22
common > 0.89 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,positive,1.32,0.04,743454.49,698596.06,31.25
technically complicated > 0.70 & common > 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.03,positive,1.27,0.03,187040.41,170298.56,27.39
conceptually dense <= 0.70 & common > 0.70 & socially controversial > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,positive,1.23,0.02,202029.93,182976.48,26.97
common > 0.89 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,1.16,0.01,59687.98,52954.14,23.55
socially controversial <= 0.5 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.05,positive,1.15,0.04,18309.77,15158.51,20.73
common <= 0.89 & positive > 0.30 & negative > 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.08,negative,1.03,0.1,409472.04,381052.47,26.08
common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.85,0.18,37006.27,30569.76,19.09
conceptually dense <= 0.70 & socially controversial <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.04,positive,0.82,0.04,1161831.76,1067740.5,25.23
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.02,positive,0.78,0.08,201473.7,182976.48,21.55
common > 0.5 & common <= 0.70 & socially controversial > 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.74,0.07,58649.71,52954.14,18.89
technically complicated > 0.5 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.26,negative,0.71,0.22,7349.85,4675.2,14.45
common <= 0.89 & socially controversial > 0.70 & positive > 0.30 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.52,negative,0.69,0.44,8194.85,4890.62,14.37
technically complicated > 0.70 & common > 0.70 & positive <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.02,positive,0.69,0.11,81732.07,71447.45,18.91
common > 0.5 & socially controversial > 0.5 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.5,negative,0.68,0.4,15419.46,11054.91,15.61
common > 0.5 & common <= 0.89 & positive > 0.5 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.22,negative,0.67,0.59,7254.06,3418.21,13.58
common > 0.89 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.03,positive,0.62,0.05,346643.05,325400.03,20.51
positive <= 0.5 & interdisciplinary > 0.89,rule,0.01,negative,0.53,0.04,410928.44,410506.12,19.72
common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.21,positive,0.48,0.17,127342.16,113413.81,17.23
common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.12,positive,0.47,0.11,279670.89,259150.11,18.33
common <= 0.89 & socially controversial <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.04,positive,0.46,0.05,145407.11,136236.8,17.22
conceptually dense <= 0.70 & common > 0.70 & socially controversial > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,0.44,0.01,52081.67,42446.02,15.37
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.67,negative,0.43,0.59,338061.08,299929.91,18.01
technically complicated <= 0.70 & common > 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.15,positive,0.43,0.13,60303.95,50222.57,15.48
technically complicated <= 0.70 & common <= 0.89 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.02,negative,0.38,0.04,302059.99,277090.94,17.35
technically complicated <= 0.70 & common > 0.89 & socially controversial <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.06,positive,0.34,0.05,678527.2,642686.44,17.91
technically complicated <= 0.70 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.12,positive,0.28,0.11,43002.23,35073.93,13.39
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.89 & interdisciplinary <= 0.89,rule,0.05,positive,0.28,0.07,7085.47,4521.5,10.75
common > 0.70 & positive <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.8,positive,0.27,0.65,6010.1,3836.31,10.47
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.12,negative,0.25,0.1,648461.29,607538.5,16.62
technically complicated > 0.70 & common > 0.70 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.26,negative,0.18,0.51,20066.47,14811.74,11.32
common > 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.49,positive,0.13,0.39,7499.66,3932.33,9.39
common <= 0.89 & socially controversial > 0.5 & positive > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.7,negative,0.08,0.57,48663.45,39863.4,11.46
technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.31,positive,0.06,0.42,18193.48,12656.49,10.06
common > 0.70 & socially controversial <= 0.89 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.04,positive,0.05,0.03,15074.13,13683.7,10.01
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.05,positive,0.04,0.04,384659.34,348704.88,13.31
technically complicated > 0.70 & common > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.17,negative,0.02,0.15,9717.55,5988.53,8.89
common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.07,positive,0.01,0.16,11378.02,8044.62,9.09
