rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,1.89,,,,
conceptually dense <= 0.70 & socially controversial > 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,1.61,0.02,658.77,344.79,15.24
conceptually dense <= 0.70 & negative > 0.5,rule,0.01,negative,0.96,0.3,430.44,231.35,10.68
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.83,positive,0.75,0.67,67.71,23.04,5.5
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.27,positive,0.65,0.21,520.22,226.46,8.97
conceptually dense,linear,,positive,0.57,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.33,positive,0.49,0.29,389.62,145.52,7.42
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.39,negative,0.27,0.31,137.93,38.77,4.65
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.16,positive,0.21,0.14,179.67,63.71,5.02
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.30 & positive <= 0.89 & negative <= 0.5,rule,0.56,positive,0.17,0.46,69.72,24.4,3.74
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.5 & interdisciplinary > 0.70,rule,0.37,positive,0.16,0.34,130.36,47.28,4.47
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.11,positive,0.14,0.16,2087.25,1065.93,7.91
technically complicated <= 0.5 & socially controversial > 0.30 & socially controversial <= 0.5 & unambiguous > 0.70 & negative <= 0.5,rule,0.06,positive,0.13,0.06,272.84,85.65,5.02
socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.2,positive,0.1,0.17,351.64,99.32,5.08
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & positive > 0.5,rule,0.26,negative,0.09,0.3,357.22,152.38,5.47
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial > 0.30 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.04,positive,0.09,0.03,118.02,33.58,3.82
common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.82,positive,0.07,0.66,216.32,59.21,4.35
