rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.02,positive,0.32,0.02,19.48,4.85,2.09
conceptually dense > 0.89 & common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.89 & subject to time variability > 0.5,rule,0.01,negative,0.25,0.02,13.97,4.5,1.87
subject to time variability,linear,,negative,0.24,,,,
conceptually dense <= 0.89 & technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.30 & subject to geographical variability <= 0.89,rule,0.01,positive,0.2,0.01,12.08,3.34,1.44
technically complicated > 0.70 & common > 0.5 & unambiguous > 0.70 & negative <= 0.60 & subject to time variability <= 0.70,rule,0.01,negative,0.17,0.01,23.07,7.81,2.4
socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.89 & negative > 0.30 & negative <= 0.70,rule,0.33,negative,0.17,0.27,41.11,10.29,2.73
technically complicated <= 0.70 & socially controversial > 0.70 & neutral > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.06,negative,0.16,0.13,18.55,5.45,1.96
conceptually dense <= 0.89 & technically complicated <= 0.5 & common > 0.5 & neutral > 0.70 & neutral <= 0.89,rule,0.11,positive,0.16,0.6,18.15,5.52,1.99
common,linear,,positive,0.15,,,,
technically complicated > 0.70 & positive > 0.30 & neutral <= 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.08,positive,0.14,0.07,25.99,15.45,3.13
conceptually dense <= 0.89 & technically complicated <= 0.70 & common > 0.5 & neutral <= 0.70,rule,0.1,positive,0.14,0.08,8.96,3.09,1.28
conceptually dense > 0.5 & technically complicated > 0.5 & technically complicated <= 0.89 & socially controversial > 0.30 & subject to time variability <= 0.89,rule,0.83,positive,0.14,0.67,13.13,3.16,1.31
technically complicated <= 0.70 & unambiguous <= 0.5 & positive > 0.30 & negative > 0.5 & neutral <= 0.70,rule,0.02,positive,0.13,0.02,22.41,6.32,2.08
technically complicated <= 0.89 & socially controversial <= 0.70 & negative <= 0.70 & neutral <= 0.89,rule,0.47,positive,0.13,0.52,22.37,9.62,2.55
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.89 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.13,0.02,58.81,30.65,3.85
common > 0.89 & unambiguous > 0.5 & positive > 0.30 & negative > 0.70 & negative <= 0.89,rule,0.01,positive,0.13,0.01,33.75,17.3,3.23
