rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.30 & socially controversial <= 0.70 & positive > 0.5,rule,0.12,negative,0.09,0.09,3.71,1.09,1.09
common > 0.70 & socially controversial > 0.5 & positive > 0.5 & negative > 0.89 & interdisciplinary > 0.70,rule,0.04,negative,0.06,0.34,10.91,5.31,1.78
common <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.5 & interdisciplinary > 0.5,rule,0.14,negative,0.05,0.12,3.65,1.1,1.05
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.30 & unambiguous <= 0.70 & negative <= 0.89,rule,0.13,positive,0.05,0.11,3.95,1.12,1.05
technically complicated <= 0.89 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.16,positive,0.05,0.13,3.44,1.15,1.05
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & socially controversial <= 0.70 & negative <= 0.89,rule,0.14,negative,0.05,0.11,2.94,0.87,1.05
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.5 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.05,positive,0.05,0.04,74.98,43.04,3.96
conceptually dense > 0.5 & technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & neutral <= 0.70,rule,0.06,negative,0.04,0.05,7.47,2.85,1.09
conceptually dense > 0.70 & technically complicated > 0.30 & common > 0.5 & unambiguous <= 0.70 & positive > 0.30,rule,0.62,negative,0.04,0.53,2.97,1.21,1.04
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & negative <= 0.70 & neutral > 0.5,rule,0.1,positive,0.04,0.25,7.13,2.43,1.04
technically complicated > 0.30 & common > 0.70 & common <= 0.89 & socially controversial <= 0.5,rule,0.09,negative,0.04,0.08,12.22,6.2,1.9
technically complicated > 0.30 & socially controversial > 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.29,positive,0.04,0.28,2.31,1.03,1.04
