rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.70 & negative > 0.30 & negative <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.53,positive,0.03,0.45,0.49,0.13,1.03
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.28,negative,0.03,0.23,0.51,0.16,1.03
common > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.09,negative,0.02,0.07,0.54,0.2,1.02
technically complicated > 0.70 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.2,positive,0.01,0.18,1.78,0.61,1.01
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.5 & negative <= 0.70,rule,0.61,positive,0.01,0.5,0.44,0.12,1.01
socially controversial > 0.30 & socially controversial <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.04,negative,0.01,0.04,0.22,0.06,1.01
positive > 0.70 & negative > 0.30 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.04,negative,0.0,0.04,2.1,0.51,1.0
positive > 0.5 & positive <= 0.89 & negative > 0.30 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.83,positive,0.0,0.67,0.63,0.2,1.0
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & negative <= 0.70 & subject to time variability > 0.70,rule,0.81,positive,0.0,0.66,0.34,0.08,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.32,negative,0.0,0.26,0.51,0.19,1.0
technically complicated > 0.5 & common > 0.70 & neutral > 0.70 & neutral <= 0.89 & subject to time variability <= 0.89,rule,0.48,negative,0.0,0.45,0.41,0.13,1.0
