rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.18,,,,
common > 0.70 & socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.01,negative,0.18,0.02,116.9,114.04,5.57
common > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & negative > 0.5,rule,0.04,negative,0.1,0.03,149.76,138.49,5.42
common > 0.30 & common <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.65,positive,0.1,0.54,2.72,0.65,1.1
common > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.11,negative,0.09,0.09,2.61,1.45,1.09
socially controversial > 0.70 & positive <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.09,0.01,31.16,19.12,3.22
common > 0.70 & positive > 0.30 & positive <= 0.70 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.05,negative,0.08,0.14,7.78,4.4,1.6
common > 0.30 & common <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.02,positive,0.08,0.54,2.72,0.65,1.08
common > 0.5 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary > 0.70,rule,0.62,positive,0.07,0.52,4.37,2.87,1.13
socially controversial <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.02,negative,0.07,0.02,9.02,6.16,1.95
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.5 & negative <= 0.89,rule,0.05,positive,0.07,0.06,46.41,25.79,3.47
common > 0.70 & common <= 0.89 & socially controversial <= 0.30 & positive > 0.70 & interdisciplinary > 0.5,rule,0.0,positive,0.07,0.0,3.29,2.22,1.07
socially controversial > 0.70 & positive > 0.5 & positive <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.04,negative,0.06,0.06,52.33,47.44,4.09
common > 0.5 & common <= 0.89 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary > 0.5,rule,0.63,positive,0.06,0.53,16.4,13.94,2.78
socially controversial <= 0.5 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.05,0.04,34.8,33.01,3.66
technically complicated > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.05,negative,0.05,0.04,6.77,3.93,1.44
technically complicated > 0.5 & common > 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.07,negative,0.05,0.06,34.84,29.12,3.55
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.18,negative,0.05,0.26,14.6,12.13,2.63
conceptually dense > 0.5 & technically complicated > 0.70 & socially controversial <= 0.89 & positive > 0.30 & positive <= 0.70,rule,0.17,negative,0.04,0.14,6.19,3.81,1.39
technically complicated <= 0.5 & socially controversial <= 0.5 & positive > 0.70 & neutral > 0.70,rule,0.04,positive,0.04,0.07,5.3,3.81,1.4
conceptually dense <= 0.70 & common > 0.70 & common <= 0.89 & positive <= 0.70,rule,0.03,negative,0.04,0.05,3.63,1.05,1.04
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.5,rule,0.05,positive,0.04,0.25,4.38,2.4,1.04
common > 0.5 & common <= 0.70 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary > 0.5,rule,0.19,positive,0.04,0.18,4.13,2.2,1.04
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.04,negative,0.04,0.03,137.88,128.6,5.07
technically complicated > 0.30 & technically complicated <= 0.5 & positive > 0.70 & interdisciplinary > 0.5,rule,0.12,positive,0.04,0.27,2.43,1.45,1.04
common > 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.17,negative,0.03,0.14,5.74,3.42,1.27
socially controversial > 0.70 & positive > 0.70 & negative <= 0.89 & neutral > 0.30 & neutral <= 0.70,rule,0.05,positive,0.03,0.05,3.91,1.51,1.03
socially controversial > 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.02,positive,0.03,0.02,95.15,87.34,4.6
conceptually dense <= 0.70 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.12,negative,0.02,0.1,4.99,3.42,1.25
positive <= 0.30 & negative > 0.89 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.01,negative,0.02,0.01,2.81,1.15,1.02
common > 0.30 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.89,rule,0.07,negative,0.02,0.25,3.13,1.51,1.02
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive > 0.70,rule,0.26,positive,0.02,0.23,4.13,2.69,1.02
common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.3,negative,0.02,0.25,6.19,3.62,1.32
common <= 0.70 & positive <= 0.5 & negative > 0.70 & neutral > 0.30,rule,0.03,positive,0.02,0.05,3.14,1.75,1.02
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.11,positive,0.02,0.1,5.97,4.41,1.51
conceptually dense > 0.5 & common > 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral > 0.5,rule,0.12,negative,0.02,0.12,8.59,5.42,1.73
common <= 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.89 & neutral > 0.30,rule,0.11,negative,0.02,0.1,4.35,2.2,1.02
interdisciplinary,linear,,negative,0.02,,,,
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.89 & neutral > 0.30,rule,0.1,positive,0.02,0.08,10.03,7.49,2.05
technically complicated > 0.70 & common > 0.5 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.04,negative,0.02,0.03,42.4,38.04,3.71
conceptually dense > 0.70 & socially controversial <= 0.70 & positive > 0.70 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.04,positive,0.02,0.05,29.87,26.5,3.34
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.30,rule,0.21,positive,0.02,0.21,505.28,479.81,6.28
common > 0.5 & common <= 0.89 & socially controversial > 0.5 & positive > 0.70 & neutral > 0.30,rule,0.4,positive,0.02,0.41,129.62,121.91,4.89
common > 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.01,negative,0.02,0.06,68.26,60.21,4.17
conceptually dense > 0.5 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.22,positive,0.02,0.18,14.29,11.11,2.44
socially controversial <= 0.5 & positive > 0.70 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.12,positive,0.02,0.1,2.16,1.38,1.02
technically complicated > 0.5 & common > 0.30 & common <= 0.70 & socially controversial <= 0.89 & positive <= 0.70,rule,0.1,negative,0.02,0.08,22.4,18.62,2.98
technically complicated > 0.5 & common <= 0.89 & positive > 0.70 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.41,positive,0.02,0.43,15.64,12.91,2.6
conceptually dense <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.08,negative,0.02,0.1,23.35,19.43,3.02
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70,rule,0.15,positive,0.01,0.12,72.63,67.68,4.27
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & common <= 0.70 & positive > 0.70,rule,0.09,positive,0.01,0.21,520.63,495.69,6.27
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.14,positive,0.01,0.12,523.31,494.31,6.26
socially controversial > 0.70 & positive > 0.70 & negative > 0.70 & negative <= 0.89 & neutral <= 0.70,rule,0.04,positive,0.01,0.04,5.23,3.25,1.19
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.70 & interdisciplinary > 0.70,rule,0.02,positive,0.01,0.02,4.57,3.25,1.2
conceptually dense > 0.70 & technically complicated > 0.70 & positive > 0.70 & negative <= 0.70 & neutral > 0.5,rule,0.19,positive,0.01,0.18,4.95,3.25,1.19
common > 0.5 & common <= 0.70 & positive > 0.70 & neutral > 0.40 & interdisciplinary > 0.70,rule,0.13,positive,0.01,0.15,4.0,2.45,1.01
conceptually dense > 0.5 & conceptually dense <= 0.89 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.61,positive,0.01,0.51,2.78,1.24,1.01
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.17,negative,0.01,0.14,487.96,461.98,6.21
conceptually dense > 0.5 & common > 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.07,negative,0.01,0.06,4.33,1.56,1.01
socially controversial > 0.70 & positive <= 0.5 & negative > 0.70 & negative <= 0.89,rule,0.12,positive,0.01,0.14,9.53,5.38,1.7
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.18,negative,0.01,0.14,72.3,68.08,4.27
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.89 & neutral > 0.40,rule,0.1,positive,0.01,0.08,7.49,5.56,1.73
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & unambiguous <= 0.70 & positive <= 0.70,rule,0.04,negative,0.01,0.21,12.37,9.38,2.26
technically complicated > 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.16,negative,0.01,0.14,37.79,32.04,3.49
socially controversial <= 0.5 & positive > 0.70 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.02,positive,0.01,0.05,27.51,25.22,3.25
technically complicated > 0.30 & technically complicated <= 0.5 & positive > 0.70 & negative <= 0.89 & neutral > 0.70,rule,0.08,positive,0.01,0.07,36.02,34.15,3.56
conceptually dense > 0.5 & positive > 0.5 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.70,rule,0.08,negative,0.01,0.06,7.16,4.89,1.6
conceptually dense > 0.5 & socially controversial <= 0.89 & positive <= 0.5 & neutral <= 0.30,rule,0.08,negative,0.01,0.07,2.2,0.68,1.01
common > 0.70 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.17,negative,0.01,0.14,5.04,2.22,1.01
common > 0.5 & common <= 0.89 & positive > 0.70 & positive <= 0.89 & negative > 0.5,rule,0.49,positive,0.01,0.39,4.76,2.82,1.05
technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.70 & negative <= 0.89 & neutral <= 0.70,rule,0.06,positive,0.01,0.06,5.04,2.69,1.01
technically complicated <= 0.5 & common > 0.70 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.03,negative,0.0,0.03,7.36,5.16,1.65
socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & neutral > 0.30,rule,0.12,positive,0.0,0.11,20.46,18.49,2.92
common > 0.5 & common <= 0.89 & socially controversial <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.11,positive,0.0,0.1,2.36,1.09,1.0
common > 0.70 & socially controversial <= 0.5 & positive > 0.70 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.01,positive,0.0,0.06,29.08,26.09,3.28
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & neutral <= 0.30,rule,0.04,negative,0.0,0.04,5.62,2.44,1.0
positive > 0.70 & negative > 0.5 & negative <= 0.89 & neutral > 0.70,rule,0.31,negative,0.0,0.26,9.62,7.52,2.03
positive <= 0.5 & negative > 0.70 & neutral > 0.30 & neutral <= 0.70,rule,0.09,positive,0.0,0.14,4.57,1.52,1.0
technically complicated <= 0.70 & positive <= 0.5 & negative > 0.70 & negative <= 0.89,rule,0.05,positive,0.0,0.07,30.75,18.64,2.93
common > 0.30 & common <= 0.70 & socially controversial <= 0.89 & positive <= 0.30,rule,0.02,negative,0.0,0.02,2.09,0.75,1.0
common > 0.70 & socially controversial <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.01,negative,0.0,0.02,337.0,315.29,5.78
