rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.07,,,,
technically complicated > 0.30 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.5,rule,0.02,positive,0.06,0.02,18.88,17.98,3.07
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.03,positive,0.05,0.04,6.01,5.29,1.74
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & neutral <= 0.89,rule,0.27,positive,0.04,0.22,3.26,2.85,1.09
common > 0.5 & socially controversial > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.2,negative,0.04,0.17,6.71,5.72,1.82
technically complicated <= 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.04,positive,0.03,0.03,1.02,0.31,1.03
conceptually dense > 0.70 & positive <= 0.5 & negative > 0.5 & negative <= 0.89,rule,0.13,negative,0.03,0.11,0.56,0.18,1.03
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.07,negative,0.03,0.06,0.49,0.17,1.03
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.02,negative,0.03,0.04,40.5,38.0,3.74
conceptually dense > 0.70 & common > 0.5 & unambiguous > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.08,negative,0.03,0.13,33.46,30.95,3.53
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.5,rule,0.08,positive,0.02,0.08,3.2,2.74,1.02
conceptually dense <= 0.5 & common > 0.5 & positive > 0.70 & neutral > 0.5 & subject to time variability > 0.5,rule,0.04,positive,0.02,0.05,31.49,29.72,3.44
common > 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.36,positive,0.02,0.42,1.23,0.95,1.02
common > 0.5 & socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.21,negative,0.02,0.18,1.13,0.64,1.02
conceptually dense > 0.70 & positive <= 0.5 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.12,negative,0.02,0.1,0.41,0.14,1.02
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & positive <= 0.70 & subject to geographical variability > 0.5,rule,0.29,negative,0.02,0.25,9.56,8.19,2.14
conceptually dense <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & negative > 0.5 & subject to time variability <= 0.70,rule,0.02,negative,0.01,0.02,2.67,1.87,1.01
common > 0.5 & positive > 0.70 & negative <= 0.5 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.09,positive,0.01,0.08,2.55,1.89,1.01
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.70,rule,0.09,positive,0.01,0.08,3.63,3.18,1.17
common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.16,positive,0.01,0.13,3.33,2.84,1.05
common <= 0.89 & socially controversial > 0.30 & positive > 0.89 & negative <= 0.5 & subject to time variability > 0.5,rule,0.01,negative,0.01,0.01,0.71,0.26,1.01
common <= 0.89 & positive <= 0.89 & negative <= 0.5 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.44,positive,0.01,0.36,0.52,0.22,1.01
conceptually dense <= 0.5 & common > 0.70 & positive > 0.5 & negative <= 0.5 & neutral <= 0.89,rule,0.04,positive,0.01,0.05,0.63,0.18,1.01
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.5,rule,0.04,negative,0.01,0.09,0.79,0.41,1.01
technically complicated > 0.30 & technically complicated <= 0.89 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.70,rule,0.31,positive,0.01,0.25,1.65,1.33,1.01
common > 0.5 & positive > 0.70 & negative <= 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.45,positive,0.01,0.36,0.67,0.41,1.01
common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.14,positive,0.01,0.12,0.59,0.33,1.01
common <= 0.70 & positive <= 0.5 & negative > 0.70 & subject to geographical variability > 0.5,rule,0.07,negative,0.01,0.06,0.76,0.25,1.01
conceptually dense <= 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.70 & subject to time variability <= 0.70,rule,0.14,positive,0.01,0.12,2.03,1.69,1.01
common > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative > 0.30 & interdisciplinary <= 0.70,rule,0.05,negative,0.01,0.05,0.73,0.33,1.01
technically complicated > 0.5 & common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.70 & subject to time variability > 0.5,rule,0.04,positive,0.01,0.03,1.8,1.1,1.01
