rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.63,0.05,128.9,86.74,7.28
technically complicated <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.42,0.06,331.06,217.0,7.66
positive,linear,,positive,0.29,,,,
positive <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.11,0.06,313.04,205.45,5.9
positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.0,negative,0.07,0.06,3.27,1.84,1.07
positive > 0.5 & positive <= 0.70 & negative <= 0.89 & interdisciplinary <= 0.89,rule,0.01,negative,0.07,0.05,4.65,3.03,1.18
conceptually dense <= 0.89 & positive <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.0,negative,0.07,0.0,101.36,65.87,4.48
unambiguous > 0.70 & positive <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary > 0.89,rule,0.0,negative,0.07,0.0,19.3,11.55,2.62
socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.0,negative,0.06,0.0,286.86,186.37,5.52
common > 0.5 & unambiguous <= 0.5 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.05,0.01,285.28,186.37,5.48
technically complicated <= 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.05,0.01,321.7,209.67,5.6
positive > 0.70 & interdisciplinary > 0.89,rule,0.43,positive,0.05,0.59,112.03,111.84,4.97
socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.89,rule,0.16,positive,0.03,0.13,42.52,28.5,3.45
technically complicated <= 0.5 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.01,negative,0.03,0.01,157.45,155.9,5.18
positive <= 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.19,positive,0.03,0.15,6.25,4.09,1.46
socially controversial > 0.5 & positive <= 0.30 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.03,positive,0.02,0.02,9.36,8.78,2.23
positive > 0.30 & positive <= 0.5 & negative > 0.5 & interdisciplinary > 0.89,rule,0.13,positive,0.02,0.13,15.02,14.56,2.72
common > 0.5 & socially controversial <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.29,positive,0.02,0.23,10.82,10.7,2.42
positive <= 0.5 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.08,positive,0.02,0.07,10.05,9.83,2.33
technically complicated > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.89,rule,0.03,negative,0.02,0.02,70.9,45.75,3.9
technically complicated > 0.5 & positive <= 0.30 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.02,positive,0.02,0.02,1.04,0.74,1.02
socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.02,0.05,115.32,75.78,4.42
socially controversial > 0.70 & unambiguous > 0.70 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.01,positive,0.02,0.06,6.33,3.61,1.31
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.11,negative,0.01,0.09,3.29,2.11,1.01
technically complicated <= 0.70 & positive <= 0.5 & negative <= 0.89 & interdisciplinary > 0.89,rule,0.03,positive,0.01,0.03,2.23,2.06,1.01
technically complicated > 0.5 & technically complicated <= 0.70 & positive <= 0.5 & interdisciplinary > 0.89,rule,0.03,positive,0.01,0.03,1.98,1.79,1.01
technically complicated > 0.5 & positive <= 0.5 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.08,positive,0.01,0.07,3.27,3.1,1.14
technically complicated > 0.70 & common <= 0.89 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.08,negative,0.01,0.07,8.63,5.44,1.7
socially controversial > 0.5 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.05,positive,0.01,0.09,1.6,0.94,1.01
socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89,rule,0.22,positive,0.01,0.19,101.25,101.03,4.66
technically complicated > 0.70 & common > 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.01,0.03,18.6,12.15,2.53
