rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.70 & common > 0.70 & positive > 0.30 & positive <= 0.5,rule,0.05,positive,161.85,0.04,9013071.62,5624493.5,2531.12
common <= 0.89 & unambiguous > 0.70 & positive > 0.30 & negative > 0.5 & subject to geographical variability > 0.89,rule,0.02,positive,129.35,0.02,5486690.63,1532416.88,1856.53
conceptually dense > 0.70 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.21,positive,122.62,0.17,7798319.63,1677071.38,1771.76
technically complicated > 0.70 & common > 0.89 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,121.6,0.01,6313960.81,3213545.0,1836.96
common <= 0.5,rule,0.0,negative,115.82,0.8,2601837.0,2601837.0,1725.65
common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.02,negative,106.6,0.1,7027323.01,1714421.38,1544.55
conceptually dense > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.04,positive,105.6,0.04,13039276.25,4243791.0,1626.78
common > 0.70 & common <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.89,rule,0.02,positive,92.18,0.02,3593923.75,991178.69,1286.54
common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.11,positive,86.64,0.1,7027323.01,1714421.38,1257.97
socially controversial,linear,,negative,84.29,,,,
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.89 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,84.02,0.04,4626007.18,2044071.0,1235.31
technically complicated <= 0.70 & common > 0.89 & socially controversial <= 0.89 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.06,positive,81.65,0.05,8209175.81,3505760.75,1245.58
technically complicated > 0.70 & common > 0.89 & positive > 0.5 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,81.07,0.01,15631201.38,8889043.0,1313.17
