rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.04,0.02,1.57,1.14,1.04
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & positive <= 0.89 & subject to time variability <= 0.5,rule,0.01,negative,0.04,0.01,0.73,0.31,1.04
conceptually dense <= 0.70 & common > 0.5 & unambiguous > 0.70 & negative <= 0.5 & subject to geographical variability > 0.5,rule,0.07,negative,0.03,0.06,0.82,0.31,1.03
common <= 0.5 & positive > 0.30 & subject to geographical variability > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.89,rule,0.07,positive,0.03,0.06,0.36,0.14,1.03
technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.17,positive,0.02,0.13,3.96,3.3,1.22
common > 0.5 & positive > 0.70 & positive <= 0.89 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.5,negative,0.02,0.44,0.41,0.16,1.02
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.89 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.01,positive,0.02,0.01,3.95,3.44,1.26
technically complicated <= 0.5 & common > 0.5 & unambiguous > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.02,positive,0.02,0.02,3.0,2.21,1.02
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.70 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.23,positive,0.02,0.2,0.41,0.22,1.02
conceptually dense <= 0.70 & common > 0.5 & unambiguous <= 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.02,negative,0.02,0.02,0.61,0.22,1.02
common > 0.5 & socially controversial <= 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.70,rule,0.06,negative,0.02,0.08,3.51,2.34,1.02
common > 0.5 & positive > 0.70 & positive <= 0.89 & negative > 0.30 & negative <= 0.5,rule,0.39,negative,0.02,0.34,2.15,1.47,1.02
conceptually dense <= 0.70 & technically complicated > 0.30 & common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.27,negative,0.02,0.22,0.9,0.49,1.02
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70,rule,0.24,negative,0.02,0.19,1.96,1.01,1.02
