rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,positive,186.91,,,,
conceptually dense,linear,,positive,157.86,,,,
common > 0.89 & socially controversial > 0.70 & negative > 0.5 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.01,positive,132.68,0.01,28234212.0,18078036.0,2233.75
technically complicated,linear,,positive,109.52,,,,
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.70 & neutral > 0.70,rule,0.02,positive,107.04,0.02,4552114.18,1296692.62,1520.71
technically complicated <= 0.5 & common <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.0,negative,100.86,0.0,26693164.5,18320948.0,1703.45
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.5 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.25,positive,92.75,0.21,6458032.87,2428661.0,1378.41
conceptually dense > 0.70 & positive > 0.30 & negative > 0.5 & neutral > 0.5 & subject to time variability > 0.5,rule,0.4,positive,79.22,0.34,4227134.5,1211019.75,1123.71
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.89 & negative > 0.5 & neutral <= 0.5,rule,0.02,positive,77.99,0.07,5665303.13,2032512.25,1147.37
socially controversial <= 0.89 & positive > 0.30 & negative > 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.03,positive,76.72,0.03,11242273.25,4289472.5,1186.94
technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.5 & negative > 0.70 & neutral > 0.70,rule,0.01,positive,75.25,0.02,9057602.88,3523529.25,1149.49
common <= 0.70 & socially controversial <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.03,negative,74.61,0.19,3866892.0,1155462.5,1055.49
conceptually dense > 0.89 & common <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.01,positive,69.44,0.01,4230115.57,1684029.38,1009.91
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.30 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.24,positive,63.64,0.2,6293412.75,1896865.12,934.48
conceptually dense > 0.70 & common > 0.5 & socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.02,positive,62.1,0.15,29206357.12,16236316.0,1047.61
conceptually dense > 0.70 & technically complicated > 0.70 & negative <= 0.70 & subject to time variability > 0.70,rule,0.35,positive,60.47,0.29,10227737.75,5168811.5,950.14
technically complicated > 0.70 & neutral > 0.5 & neutral <= 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.08,positive,60.32,0.07,6327317.62,2194664.75,895.44
technically complicated > 0.5 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.19,positive,59.52,0.15,10603015.56,6144708.0,946.0
technically complicated > 0.70 & common > 0.70 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.11,positive,59.18,0.1,17508545.0,8259570.5,958.43
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.5 & positive > 0.30 & negative > 0.70,rule,0.25,positive,58.77,0.23,17902993.0,7358759.5,945.07
conceptually dense > 0.5 & technically complicated <= 0.5 & common > 0.70 & neutral > 0.5,rule,0.09,positive,58.46,0.07,18006110.75,15667383.0,985.14
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,57.03,0.02,4454518.79,2012553.25,842.27
conceptually dense <= 0.89 & common <= 0.5 & unambiguous <= 0.5 & subject to time variability > 0.5 & subject to time variability <= 0.89,rule,0.01,negative,53.11,0.05,2476403.94,599180.88,719.9
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive <= 0.70,rule,0.11,positive,52.0,0.11,41899318.0,21061860.0,893.71
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.51,positive,50.62,0.62,3701946.71,1360932.12,729.04
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability > 0.70,rule,0.08,positive,48.96,0.15,6516126.0,1857837.75,721.22
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.13,positive,48.86,0.13,8759201.12,3679547.0,753.75
conceptually dense > 0.70 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.70 & neutral > 0.5,rule,0.16,positive,44.82,0.17,3205500.72,1127109.88,638.56
technically complicated > 0.5 & socially controversial <= 0.70 & neutral > 0.70 & neutral <= 0.89 & subject to time variability > 0.5,rule,0.42,positive,44.31,0.34,5983005.0,2437857.5,666.32
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.30 & positive <= 0.89 & subject to time variability <= 0.70,rule,0.01,negative,44.21,0.01,9790753.25,4438486.5,691.93
technically complicated <= 0.70 & common > 0.70 & negative > 0.5 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.05,positive,43.3,0.05,8327493.75,3347483.0,665.51
