rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,2.34,,,,
common > 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.11,negative,0.38,0.23,31.22,21.72,4.24
technically complicated > 0.70 & common > 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.16,negative,0.34,0.13,61.55,45.69,5.11
common,linear,,negative,0.28,,,,
common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.05,negative,0.23,0.25,31.05,21.9,3.8
technically complicated <= 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.04,negative,0.22,0.04,138.8,122.91,5.86
socially controversial <= 0.70 & positive <= 0.5,rule,0.02,negative,0.21,0.04,56.16,48.7,4.7
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70,rule,0.06,negative,0.17,0.05,105.27,90.06,5.28
technically complicated > 0.5 & common > 0.5 & positive <= 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.21,negative,0.16,0.17,104.55,88.63,5.22
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.23,positive,0.13,0.21,79.11,57.61,4.56
socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,negative,0.11,0.02,39.07,34.29,3.91
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.17,negative,0.11,0.15,36.13,24.67,3.57
common > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.11,0.23,71.89,56.59,4.49
conceptually dense > 0.5 & conceptually dense <= 0.89 & technically complicated > 0.30 & common > 0.5 & positive > 0.70,rule,0.61,positive,0.1,0.52,31.41,29.63,3.73
common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.07,positive,0.1,0.07,920.57,871.66,7.43
common <= 0.5 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.09,0.02,408.24,379.49,6.47
common > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.07,negative,0.08,0.16,46.64,36.09,3.87
technically complicated <= 0.70 & socially controversial > 0.30 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.05,negative,0.07,0.04,4058.1,4025.83,8.9
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & positive > 0.70,rule,0.28,positive,0.06,0.35,499.33,497.65,6.56
technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.1,negative,0.05,0.1,38.02,24.67,3.37
technically complicated <= 0.70 & positive <= 0.70 & negative > 0.89 & neutral <= 0.70,rule,0.04,negative,0.05,0.09,57.66,44.31,4.0
common > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & negative > 0.5,rule,0.04,negative,0.04,0.03,29.45,24.37,3.33
technically complicated <= 0.70 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & neutral <= 0.70,rule,0.07,positive,0.04,0.09,62.19,44.31,3.94
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.16,negative,0.04,0.15,796.07,743.93,6.86
technically complicated > 0.5 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.14,negative,0.04,0.13,305.5,274.44,5.84
technically complicated > 0.30 & common > 0.5 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary > 0.70,rule,0.62,positive,0.04,0.52,183.24,180.48,5.41
socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & neutral <= 0.5,rule,0.08,positive,0.03,0.07,13.62,4.06,1.45
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & positive <= 0.70 & negative > 0.89,rule,0.03,positive,0.03,0.13,125.0,102.52,4.77
technically complicated <= 0.89 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.16,positive,0.03,0.13,12.03,3.53,1.3
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70,rule,0.06,positive,0.03,0.07,569.11,533.22,6.48
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.11,negative,0.03,0.14,412.58,379.49,6.09
conceptually dense > 0.70 & conceptually dense <= 0.89 & common <= 0.89 & positive > 0.70,rule,0.44,positive,0.02,0.36,168.39,167.4,5.22
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive <= 0.70,rule,0.1,negative,0.02,0.12,5062.6,4859.52,8.62
conceptually dense > 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.19,positive,0.02,0.16,39.93,30.07,3.46
conceptually dense > 0.5 & common > 0.70 & unambiguous > 0.5 & positive > 0.70,rule,0.43,positive,0.02,0.49,14.81,13.71,2.67
common > 0.5 & socially controversial > 0.30 & positive > 0.70 & negative > 0.5 & neutral > 0.30,rule,0.37,positive,0.02,0.39,31.44,29.7,3.45
socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.21,positive,0.02,0.18,183.71,161.41,5.2
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & positive > 0.70,rule,0.31,positive,0.02,0.26,48.34,47.15,3.93
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.70,rule,0.1,negative,0.01,0.14,57.14,45.2,3.85
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.02,negative,0.01,0.04,4735.85,4703.41,8.54
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.06,positive,0.01,0.07,2086.18,1984.35,7.65
common > 0.5 & common <= 0.89 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.18,positive,0.0,0.14,19.6,6.04,1.8
common <= 0.89 & socially controversial > 0.30 & positive > 0.70 & neutral > 0.30 & subject to time variability <= 0.89,rule,0.52,positive,0.0,0.53,34.27,32.88,3.5
common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70 & negative > 0.70,rule,0.11,positive,0.0,0.1,180.32,178.27,5.19
