rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated,linear,,negative,0.1,,,,
technically complicated > 0.5 & socially controversial > 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.26,positive,0.02,0.52,0.03,0.01,1.02
conceptually dense > 0.70 & technically complicated > 0.5 & positive <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.09,negative,0.02,0.68,0.04,0.03,1.02
conceptually dense > 0.70 & technically complicated <= 0.70 & positive > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.39,positive,0.01,0.32,0.07,0.03,1.01
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.89 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.6,negative,0.01,0.7,0.04,0.01,1.01
technically complicated > 0.70 & common > 0.70 & positive > 0.30 & positive <= 0.89,rule,0.32,negative,0.01,0.37,0.03,0.01,1.01
common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.89,rule,0.41,positive,0.01,0.72,0.02,0.01,1.01
technically complicated <= 0.5 & positive > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.05,positive,0.0,0.05,0.25,0.18,1.0
technically complicated <= 0.5 & common > 0.70 & positive > 0.70 & subject to time variability > 0.70,rule,0.07,positive,0.0,0.06,0.16,0.08,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & positive > 0.5 & negative > 0.5 & interdisciplinary > 0.70,rule,0.27,positive,0.0,0.22,0.03,0.01,1.0
common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.26,positive,0.0,0.21,0.04,0.02,1.0
