rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,3.5,,,,
interdisciplinary,linear,,positive,1.41,,,,
conceptually dense <= 0.70 & common > 0.89,rule,0.03,negative,0.67,0.08,5310.33,5107.39,14.22
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & interdisciplinary <= 0.89,rule,0.1,positive,0.64,0.09,261.99,96.87,7.48
conceptually dense <= 0.70 & common <= 0.89 & positive > 0.5 & negative > 0.5 & negative <= 0.70,rule,0.03,negative,0.61,0.03,1390.33,971.82,11.09
common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.03,positive,0.45,0.03,3679.28,3083.8,11.66
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.28,positive,0.44,0.27,1246.35,841.25,9.67
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.89,rule,0.63,positive,0.41,0.59,412.15,203.25,7.52
common > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.01,positive,0.39,0.06,303.42,151.11,6.97
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.03,negative,0.37,0.02,330.54,137.44,6.73
common <= 0.89 & positive > 0.5 & positive <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.8,positive,0.36,0.65,194.62,80.08,5.96
common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.05,positive,0.36,0.04,160.15,80.27,5.95
conceptually dense > 0.5 & common <= 0.89 & positive > 0.5 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.11,positive,0.35,0.65,94.79,41.61,5.03
