rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89 & negative > 0.5,rule,0.0,positive,0.49,0.29,18.77,14.25,3.97
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & positive > 0.30 & subject to time variability > 0.89,rule,0.02,negative,0.35,0.39,6.26,2.08,1.35
technically complicated <= 0.5 & common <= 0.89 & socially controversial > 0.30 & negative <= 0.70 & interdisciplinary <= 0.70,rule,0.03,positive,0.21,0.07,6.18,1.73,1.21
common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.37,negative,0.2,0.3,3.78,0.93,1.2
conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial > 0.5 & negative <= 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.19,0.01,7.39,2.19,1.19
technically complicated <= 0.70 & socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.06,positive,0.18,0.07,8.26,2.77,1.2
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & negative <= 0.70,rule,0.82,negative,0.17,0.68,5.13,1.89,1.17
common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70,rule,0.02,positive,0.15,0.05,210.23,164.01,5.86
common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & negative > 0.70 & neutral <= 0.70,rule,0.01,negative,0.14,0.01,9.5,3.05,1.27
technically complicated > 0.70 & unambiguous <= 0.70 & positive <= 0.5 & negative > 0.5,rule,0.02,positive,0.14,0.05,13.5,5.55,1.95
common <= 0.70 & positive <= 0.70 & negative > 0.5 & neutral > 0.70,rule,0.05,positive,0.14,0.06,31.31,22.5,3.56
common > 0.5 & common <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & negative <= 0.70,rule,0.07,positive,0.13,0.09,2.97,0.91,1.13
technically complicated <= 0.70 & common > 0.5 & positive > 0.30 & negative > 0.5 & neutral > 0.70,rule,0.09,positive,0.11,0.16,10.18,3.75,1.46
conceptually dense <= 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.05,negative,0.11,0.05,7.06,2.3,1.11
common <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.22,negative,0.11,0.22,3.07,1.43,1.11
technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.70 & positive > 0.70,rule,0.05,negative,0.09,0.04,14.54,9.66,2.47
common > 0.89 & positive <= 0.70,rule,0.0,positive,0.09,0.14,180.84,164.01,5.55
common > 0.5 & common <= 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.05,positive,0.09,0.05,101.71,74.53,4.7
common <= 0.89 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.67,negative,0.09,0.53,8.47,5.02,1.76
negative,linear,,positive,0.08,,,,
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & positive > 0.30 & subject to time variability <= 0.89,rule,0.47,negative,0.07,0.39,6.26,2.08,1.07
common <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & subject to geographical variability > 0.70,rule,0.04,negative,0.07,0.03,3.13,1.8,1.07
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.5,rule,0.07,positive,0.07,0.05,150.99,115.04,5.05
common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.07,0.01,59.81,39.99,3.95
common > 0.70 & common <= 0.89 & unambiguous > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.55,negative,0.07,0.56,9.23,3.69,1.4
positive > 0.70 & negative > 0.5 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.06,negative,0.07,0.13,6.58,2.56,1.07
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.5,rule,0.05,negative,0.06,0.05,11.08,4.1,1.5
common <= 0.70 & socially controversial <= 0.70 & positive > 0.5 & negative <= 0.5,rule,0.11,negative,0.06,0.09,4.85,1.58,1.06
common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & subject to time variability <= 0.89,rule,0.44,negative,0.06,0.35,3.37,1.18,1.06
common > 0.5 & positive > 0.30 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.14,negative,0.06,0.11,5.41,1.75,1.06
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.13,negative,0.06,0.25,5.75,2.72,1.06
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.70,rule,0.05,negative,0.06,0.09,5.44,2.56,1.06
common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.38,negative,0.06,0.69,4.54,2.08,1.06
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.28,positive,0.05,0.23,3.54,2.04,1.05
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.17,negative,0.05,0.12,4.59,2.81,1.08
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.09,negative,0.05,0.33,13.73,7.95,2.18
common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.70,rule,0.61,negative,0.05,0.49,6.72,2.96,1.14
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & positive <= 0.70 & negative > 0.5,rule,0.15,negative,0.04,0.12,240.72,168.36,5.33
common > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.30 & negative <= 0.70,rule,0.51,negative,0.04,0.42,6.98,3.68,1.36
common > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.48,negative,0.04,0.38,142.01,106.64,4.87
common <= 0.89 & positive > 0.30 & positive <= 0.5 & negative > 0.70 & neutral <= 0.70,rule,0.04,negative,0.04,0.04,7.63,2.47,1.04
common <= 0.89 & positive > 0.30 & negative > 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.02,positive,0.04,0.05,6.96,2.13,1.04
common <= 0.89 & positive > 0.30 & positive <= 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.21,positive,0.04,0.17,12.21,4.98,1.67
common > 0.70 & common <= 0.89 & negative > 0.30 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.41,negative,0.03,0.32,28.1,19.72,3.06
common > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.47,negative,0.03,0.53,6.55,2.9,1.1
conceptually dense > 0.70 & technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5,rule,0.13,negative,0.03,0.11,7.77,2.58,1.03
technically complicated <= 0.70 & common > 0.5 & common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70,rule,0.03,positive,0.03,0.02,6.12,1.54,1.03
technically complicated <= 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & negative <= 0.70,rule,0.4,negative,0.03,0.37,6.4,1.79,1.03
conceptually dense > 0.70 & common <= 0.89 & negative > 0.5 & neutral <= 0.70 & subject to time variability > 0.89,rule,0.01,negative,0.03,0.01,11.0,4.5,1.55
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.5 & negative <= 0.5,rule,0.05,negative,0.03,0.13,8.44,6.54,1.94
unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70 & negative > 0.5 & neutral > 0.70,rule,0.05,positive,0.03,0.07,8.2,3.3,1.24
common <= 0.70 & socially controversial <= 0.70 & positive > 0.5 & negative > 0.5 & negative <= 0.70,rule,0.01,positive,0.03,0.09,5.42,1.58,1.03
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive > 0.30,rule,0.31,negative,0.03,0.49,5.0,1.59,1.03
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.30,rule,0.3,negative,0.03,0.49,5.0,1.59,1.03
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & unambiguous > 0.70 & neutral > 0.5,rule,0.52,negative,0.02,0.48,5.71,2.1,1.02
common > 0.5 & common <= 0.89 & positive <= 0.89 & negative <= 0.5 & neutral > 0.70,rule,0.6,negative,0.02,0.49,2.32,1.37,1.02
socially controversial > 0.70 & positive > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.06,negative,0.02,0.05,5.19,2.86,1.07
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.31,positive,0.02,0.26,3.98,1.18,1.02
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.4,negative,0.02,0.32,4.97,1.73,1.02
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.16,negative,0.02,0.13,14.07,6.85,1.95
technically complicated > 0.70 & common > 0.5 & unambiguous <= 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.12,negative,0.02,0.1,7.78,2.71,1.02
technically complicated <= 0.70 & common <= 0.89 & positive <= 0.5 & negative > 0.5 & neutral <= 0.70,rule,0.02,negative,0.02,0.04,9.35,2.76,1.04
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & common <= 0.89 & negative <= 0.70,rule,0.29,negative,0.02,0.47,4.72,1.55,1.02
conceptually dense > 0.70 & common <= 0.70 & positive <= 0.70 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.08,positive,0.01,0.2,3.78,1.19,1.01
technically complicated > 0.70 & common <= 0.89 & unambiguous > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.09,negative,0.01,0.14,14.27,5.84,1.78
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & unambiguous > 0.70 & negative <= 0.5,rule,0.07,positive,0.01,0.08,25.51,19.72,3.02
common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.06,positive,0.01,0.05,216.75,168.36,5.16
common <= 0.89 & unambiguous > 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.64,negative,0.01,0.52,11.67,5.87,1.78
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & negative > 0.5 & negative <= 0.70,rule,0.29,negative,0.01,0.29,11.71,3.84,1.36
technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.02,positive,0.01,0.03,19.38,12.12,2.51
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.5 & negative <= 0.70,rule,0.01,positive,0.0,0.01,8.38,2.44,1.0
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.30 & interdisciplinary > 0.70,rule,0.17,negative,0.0,0.14,4.71,1.28,1.0
