rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.70 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.01,positive,1.73,0.01,619.07,497.38,16.97
common <= 0.5 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.06,negative,1.67,0.06,190.99,94.69,12.16
common > 0.5 & common <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,1.64,0.0,5579.57,3100.08,21.21
interdisciplinary,linear,,positive,1.1,,,,
common > 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.5,rule,0.0,negative,1.08,0.04,897.16,222.2,11.24
positive > 0.30 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.02,positive,1.06,0.4,170.68,72.63,8.84
common > 0.5 & common <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,0.88,0.0,5565.07,3034.7,15.04
common > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.3,negative,0.88,0.24,9189.13,3520.46,15.34
common > 0.5 & interdisciplinary <= 0.5 & subject to time variability > 0.70,rule,0.0,negative,0.85,0.02,4138.98,2387.08,14.4
common > 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.01,positive,0.84,0.24,6965.11,3520.46,15.03
socially controversial > 0.30 & negative > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.09,positive,0.8,0.07,404.36,129.52,8.77
conceptually dense > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.30 & subject to geographical variability <= 0.89,rule,0.01,negative,0.65,0.01,359.65,185.34,8.59
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.26,positive,0.59,0.42,815.81,234.8,8.67
technically complicated > 0.5 & socially controversial > 0.30 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.05,positive,0.58,0.04,299.33,108.92,7.43
common > 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & neutral <= 0.5 & interdisciplinary > 0.5,rule,0.0,positive,0.57,0.0,178.69,65.59,6.59
conceptually dense <= 0.70 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.02,negative,0.56,0.02,614.29,210.24,8.32
socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.01,positive,0.55,0.06,213.8,70.36,6.58
socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.08,positive,0.54,0.06,645.78,216.34,8.29
conceptually dense <= 0.70 & common <= 0.89 & subject to geographical variability <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.06,positive,0.54,0.05,232.79,81.85,6.8
common > 0.5 & common <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.5,rule,0.02,positive,0.5,0.21,216.47,64.23,6.24
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial <= 0.89 & neutral <= 0.5,rule,0.02,positive,0.48,0.05,319.25,148.42,7.4
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.5 & interdisciplinary > 0.70,rule,0.46,positive,0.47,0.37,801.24,183.29,7.68
conceptually dense <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.02,negative,0.46,0.02,477.76,116.05,6.93
common <= 0.89 & positive > 0.30 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.02,positive,0.46,0.52,503.36,142.74,7.22
