rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.04,,,,
technically complicated <= 0.70 & common > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability > 0.89,rule,0.0,positive,0.03,0.0,4.11,2.5,1.03
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability > 0.89,rule,0.0,positive,0.02,0.0,4.5,2.41,1.02
technically complicated > 0.5 & socially controversial > 0.89 & unambiguous > 0.5 & positive <= 0.30,rule,0.01,negative,0.02,0.01,0.48,0.37,1.02
technically complicated <= 0.30 & common <= 0.89 & positive > 0.70,rule,0.0,positive,0.02,0.1,0.78,0.7,1.02
common > 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & positive <= 0.5,rule,0.01,negative,0.02,0.01,0.1,0.04,1.02
technically complicated > 0.5 & common <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.30,rule,0.13,negative,0.01,0.11,0.07,0.03,1.01
technically complicated <= 0.70 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.5 & neutral > 0.5,rule,0.03,negative,0.01,0.04,0.38,0.18,1.01
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.30,rule,0.1,negative,0.01,0.08,0.05,0.02,1.01
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.5 & positive > 0.70,rule,0.03,negative,0.01,0.07,0.28,0.15,1.01
common <= 0.70 & unambiguous <= 0.70 & positive <= 0.5 & neutral > 0.70,rule,0.01,positive,0.01,0.05,0.07,0.02,1.01
conceptually dense <= 0.89 & technically complicated > 0.70 & socially controversial <= 0.89 & positive > 0.30 & subject to time variability <= 0.89,rule,0.5,negative,0.01,0.4,0.06,0.03,1.01
socially controversial > 0.5 & unambiguous > 0.5 & positive <= 0.30 & negative <= 0.70,rule,0.0,positive,0.01,0.01,0.1,0.05,1.01
socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.11,positive,0.01,0.09,0.09,0.03,1.01
socially controversial <= 0.89 & positive > 0.30 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.15,negative,0.01,0.21,0.08,0.04,1.01
technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.5 & negative > 0.89,rule,0.03,positive,0.01,0.03,0.17,0.05,1.01
common > 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.89,rule,0.0,positive,0.01,0.09,0.07,0.03,1.01
technically complicated <= 0.70 & unambiguous > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.28,positive,0.01,0.25,0.13,0.05,1.01
conceptually dense <= 0.5 & technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.70 & unambiguous > 0.5,rule,0.01,negative,0.01,0.02,0.09,0.03,1.01
technically complicated <= 0.5 & unambiguous > 0.5 & positive > 0.30 & negative <= 0.5,rule,0.05,positive,0.01,0.09,0.08,0.04,1.01
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & subject to time variability <= 0.89,rule,0.65,negative,0.01,0.52,0.07,0.03,1.01
socially controversial <= 0.89 & unambiguous <= 0.70 & negative > 0.89 & subject to time variability > 0.89,rule,0.0,positive,0.01,0.01,0.09,0.03,1.01
conceptually dense <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.01,negative,0.01,0.01,0.12,0.05,1.01
technically complicated <= 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70,rule,0.12,positive,0.01,0.1,0.46,0.3,1.01
socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.89 & negative <= 0.5 & neutral > 0.40,rule,0.01,positive,0.01,0.01,0.07,0.03,1.01
technically complicated > 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.08,positive,0.01,0.07,0.54,0.4,1.01
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & positive <= 0.5 & negative > 0.70,rule,0.08,negative,0.01,0.07,0.81,0.42,1.01
socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.02,negative,0.01,0.04,0.18,0.09,1.01
technically complicated <= 0.5 & common <= 0.89 & unambiguous > 0.70 & positive > 0.70,rule,0.0,positive,0.01,0.1,0.46,0.3,1.01
conceptually dense <= 0.70 & common > 0.5 & negative > 0.5 & negative <= 0.70,rule,0.13,negative,0.01,0.14,0.04,0.02,1.01
technically complicated <= 0.5 & common <= 0.89 & socially controversial <= 0.5 & unambiguous <= 0.70 & negative <= 0.70,rule,0.04,negative,0.01,0.03,0.05,0.02,1.01
common > 0.5 & positive <= 0.30 & negative > 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.02,negative,0.01,0.01,0.11,0.03,1.01
technically complicated > 0.70 & socially controversial > 0.5 & positive > 0.70 & negative > 0.5 & negative <= 0.89,rule,0.22,negative,0.01,0.19,0.47,0.37,1.01
conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.01,0.07,0.05,0.02,1.01
socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.89 & neutral > 0.5,rule,0.03,positive,0.01,0.09,0.06,0.02,1.01
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & negative > 0.89,rule,0.05,positive,0.0,0.04,0.13,0.04,1.0
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.89 & negative > 0.89 & subject to geographical variability <= 0.89,rule,0.13,negative,0.0,0.1,0.11,0.04,1.0
common > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.89,rule,0.09,positive,0.0,0.1,0.05,0.01,1.0
conceptually dense <= 0.70 & common <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & positive <= 0.70,rule,0.03,negative,0.0,0.09,0.08,0.02,1.0
conceptually dense > 0.70 & common <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & positive <= 0.70,rule,0.08,positive,0.0,0.09,0.08,0.02,1.0
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.22,positive,0.0,0.18,0.08,0.03,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70,rule,0.21,negative,0.0,0.26,0.06,0.02,1.0
common > 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.23,positive,0.0,0.27,0.11,0.03,1.0
socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.5 & negative > 0.70 & interdisciplinary > 0.70,rule,0.16,negative,0.0,0.13,0.08,0.04,1.0
technically complicated > 0.30 & technically complicated <= 0.70 & unambiguous <= 0.70 & negative > 0.89 & neutral > 0.70,rule,0.01,positive,0.0,0.06,0.1,0.04,1.0
socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70,rule,0.08,negative,0.0,0.07,0.09,0.03,1.0
common > 0.5 & socially controversial > 0.70 & positive > 0.70 & negative > 0.70 & negative <= 0.89,rule,0.05,negative,0.0,0.18,0.13,0.03,1.0
socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.30 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.35,negative,0.0,0.28,0.13,0.06,1.0
technically complicated > 0.5 & socially controversial <= 0.5 & unambiguous <= 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.05,negative,0.0,0.04,0.07,0.03,1.0
common > 0.70 & unambiguous <= 0.70 & negative > 0.89 & subject to time variability <= 0.89,rule,0.06,negative,0.0,0.11,0.07,0.03,1.0
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & neutral <= 0.70,rule,0.14,negative,0.0,0.12,0.09,0.02,1.0
technically complicated <= 0.70 & common > 0.5 & positive > 0.30 & positive <= 0.70 & negative <= 0.70,rule,0.01,negative,0.0,0.01,0.11,0.05,1.0
unambiguous <= 0.70 & positive > 0.70 & negative > 0.70 & negative <= 0.89,rule,0.05,negative,0.0,0.09,0.07,0.03,1.0
socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.30 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.0,positive,0.0,0.28,0.13,0.06,1.0
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.70 & negative > 0.5 & neutral <= 0.5,rule,0.08,negative,0.0,0.23,0.05,0.02,1.0
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.07,positive,0.0,0.06,0.13,0.03,1.0
conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.5 & positive > 0.70,rule,0.06,positive,0.0,0.05,0.1,0.03,1.0
positive > 0.30 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & neutral <= 0.5,rule,0.05,positive,0.0,0.05,0.09,0.03,1.0
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.4,negative,0.0,0.34,0.06,0.03,1.0
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & positive > 0.5 & negative > 0.5,rule,0.33,negative,0.0,0.26,0.1,0.02,1.0
common > 0.70 & common <= 0.89 & socially controversial <= 0.5 & unambiguous <= 0.70 & positive <= 0.5,rule,0.0,negative,0.0,0.1,0.08,0.02,1.0
common <= 0.70 & unambiguous <= 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.06,negative,0.0,0.05,0.07,0.02,1.0
technically complicated > 0.30 & socially controversial > 0.5 & positive <= 0.5 & negative > 0.70 & subject to time variability <= 0.89,rule,0.18,negative,0.0,0.15,0.1,0.03,1.0
conceptually dense > 0.70 & common > 0.5 & negative > 0.70 & negative <= 0.89,rule,0.19,negative,0.0,0.39,0.07,0.03,1.0
conceptually dense <= 0.70 & technically complicated > 0.5 & common > 0.5 & positive > 0.30 & negative <= 0.70,rule,0.13,negative,0.0,0.37,0.09,0.03,1.0
common > 0.5 & positive > 0.30 & negative > 0.5 & negative <= 0.70,rule,0.43,negative,0.0,0.35,0.09,0.04,1.0
technically complicated > 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.65,negative,0.0,0.52,0.08,0.04,1.0
conceptually dense > 0.70 & technically complicated <= 0.5 & unambiguous <= 0.70 & negative > 0.89,rule,0.01,positive,0.0,0.04,0.11,0.07,1.0
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.5 & socially controversial > 0.5 & positive > 0.70,rule,0.02,positive,0.0,0.02,0.09,0.04,1.0
technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70,rule,0.04,negative,0.0,0.04,0.46,0.28,1.0
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.18,positive,0.0,0.27,0.29,0.13,1.0
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70,rule,0.23,negative,0.0,0.19,0.34,0.18,1.0
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.5 & unambiguous <= 0.70 & negative <= 0.5,rule,0.03,negative,0.0,0.02,0.32,0.21,1.0
conceptually dense <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.89 & neutral <= 0.5,rule,0.01,negative,0.0,0.01,0.25,0.15,1.0
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.89 & unambiguous > 0.5 & positive <= 0.70,rule,0.27,negative,0.0,0.22,0.45,0.25,1.0
technically complicated <= 0.70 & common <= 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.0,0.27,0.42,0.2,1.0
conceptually dense > 0.5 & conceptually dense <= 0.89 & technically complicated > 0.5 & unambiguous <= 0.70 & positive <= 0.70,rule,0.28,negative,0.0,0.23,0.38,0.21,1.0
conceptually dense <= 0.70 & technically complicated <= 0.5 & common <= 0.89 & positive > 0.70,rule,0.08,positive,0.0,0.1,0.25,0.13,1.0
technically complicated <= 0.5 & common <= 0.89 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.5,rule,0.13,positive,0.0,0.11,0.35,0.23,1.0
technically complicated > 0.5 & common > 0.70 & unambiguous > 0.5 & positive <= 0.5,rule,0.11,negative,0.0,0.14,0.45,0.36,1.0
conceptually dense > 0.70 & common > 0.5 & positive > 0.70 & negative > 0.70 & negative <= 0.89,rule,0.04,negative,0.0,0.04,0.11,0.03,1.0
technically complicated > 0.5 & socially controversial <= 0.89 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70,rule,0.24,negative,0.0,0.21,0.6,0.37,1.0
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.18,negative,0.0,0.15,0.44,0.34,1.0
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & positive <= 0.70,rule,0.1,negative,0.0,0.21,0.64,0.41,1.0
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & positive <= 0.5 & negative <= 0.70,rule,0.0,positive,0.0,0.07,0.81,0.42,1.0
technically complicated <= 0.5 & common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.0,positive,0.0,0.04,0.57,0.39,1.0
technically complicated <= 0.5 & common <= 0.89 & positive > 0.70 & negative <= 0.5,rule,0.05,positive,0.0,0.1,0.5,0.4,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.70 & positive > 0.70,rule,0.08,positive,0.0,0.1,0.94,0.53,1.0
conceptually dense > 0.5 & technically complicated <= 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.1,positive,0.0,0.1,0.89,0.6,1.0
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.89,rule,0.08,negative,0.0,0.1,2.96,2.41,1.0
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & positive > 0.70 & neutral > 0.70,rule,0.18,negative,0.0,0.15,0.25,0.19,1.0
technically complicated > 0.70 & unambiguous > 0.30 & positive <= 0.5 & neutral <= 0.5,rule,0.05,negative,0.0,0.04,0.17,0.14,1.0
technically complicated > 0.70 & common <= 0.89 & positive <= 0.5 & neutral <= 0.5 & interdisciplinary > 0.70,rule,0.05,negative,0.0,0.04,0.22,0.14,1.0
technically complicated > 0.70 & common <= 0.5 & socially controversial <= 0.5 & positive > 0.5 & subject to time variability <= 0.89,rule,0.01,negative,0.0,0.02,0.23,0.14,1.0
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70,rule,0.17,positive,0.0,0.14,0.15,0.04,1.0
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.1,negative,0.0,0.12,0.12,0.03,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & positive > 0.70 & neutral > 0.70,rule,0.06,positive,0.0,0.1,5.18,2.77,1.02
technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & positive > 0.5 & negative > 0.89,rule,0.02,positive,0.0,0.02,0.17,0.06,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.70 & positive > 0.5,rule,0.12,negative,0.0,0.15,0.16,0.07,1.0
technically complicated <= 0.70 & unambiguous > 0.5 & positive <= 0.5 & negative > 0.70 & neutral > 0.5,rule,0.03,negative,0.0,0.06,0.15,0.06,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & neutral <= 0.70,rule,0.08,negative,0.0,0.16,0.16,0.07,1.0
technically complicated <= 0.70 & common > 0.5 & positive > 0.5 & negative > 0.5 & negative <= 0.89,rule,0.25,negative,0.0,0.2,0.2,0.08,1.0
