rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated,linear,,negative,20.06,,,,
interdisciplinary,linear,,negative,17.27,,,,
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.30 & neutral <= 0.89,rule,0.44,negative,4.28,0.36,3329.23,1043.77,36.71
conceptually dense > 0.70 & socially controversial > 0.30 & socially controversial <= 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.18,positive,3.06,0.14,3362.04,1765.73,30.34
conceptually dense,linear,,negative,2.9,,,,
technically complicated > 0.70 & common > 0.70 & unambiguous > 0.70 & positive <= 0.5 & neutral > 0.70,rule,0.02,positive,2.29,0.02,2179.05,843.14,22.16
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.5 & neutral <= 0.89 & subject to time variability > 0.70,rule,0.14,positive,2.13,0.11,8304.1,6598.25,27.49
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.30,rule,0.2,negative,2.02,0.16,4804.94,3602.06,24.76
technically complicated > 0.5 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.25,negative,1.94,0.21,2088.59,836.94,19.8
technically complicated <= 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,1.88,0.01,21202.39,14831.19,27.69
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & negative <= 0.70 & neutral <= 0.89,rule,0.27,positive,1.87,0.24,2482.63,1212.26,20.39
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.30 & neutral <= 0.89 & subject to time variability > 0.70,rule,0.92,negative,1.51,0.73,1537.46,537.06,15.78
technically complicated > 0.70 & common <= 0.70 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.04,negative,1.49,0.04,1492.68,625.1,16.05
technically complicated <= 0.70 & common > 0.5 & common <= 0.89 & socially controversial <= 0.70 & neutral <= 0.89,rule,0.31,positive,1.32,0.25,1458.9,496.93,14.39
conceptually dense > 0.70 & socially controversial > 0.30 & socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.5,rule,0.37,negative,1.3,0.3,2033.99,824.91,15.44
technically complicated > 0.70 & unambiguous > 0.70 & neutral <= 0.89 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.33,negative,1.28,0.26,898.68,313.9,13.13
common <= 0.89 & socially controversial <= 0.70 & negative > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.01,positive,1.25,0.01,1983.05,1681.4,16.71
conceptually dense > 0.70 & common > 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.02,positive,1.21,0.01,1991.54,1317.59,15.85
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & negative <= 0.5,rule,0.01,positive,1.2,0.2,7191.11,3118.48,17.7
technically complicated <= 0.70 & socially controversial > 0.30 & socially controversial <= 0.70 & neutral <= 0.89 & subject to geographical variability > 0.70,rule,0.29,positive,1.19,0.24,1006.72,449.29,13.35
technically complicated > 0.70 & positive > 0.5 & neutral <= 0.89 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.42,negative,1.17,0.33,816.14,312.73,12.45
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.02,positive,1.14,0.04,3344.41,1547.33,15.71
technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.61,negative,1.11,0.51,5059.55,2459.38,16.5
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & positive <= 0.5 & negative > 0.70,rule,0.02,negative,1.1,0.03,3182.33,1103.61,14.71
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.02,positive,1.1,0.17,8858.91,4299.66,17.53
conceptually dense <= 0.70 & common <= 0.89 & socially controversial <= 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.04,negative,1.09,0.03,15075.11,13349.72,19.86
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.30 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.86,negative,1.03,0.71,2011.72,856.93,13.74
conceptually dense <= 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.5 & subject to time variability > 0.70,rule,0.04,negative,1.0,0.04,17273.08,15217.47,19.28
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.30 & positive > 0.70 & negative <= 0.70,rule,0.21,negative,0.99,0.22,2077.69,849.12,13.42
technically complicated > 0.70 & socially controversial <= 0.89 & positive > 0.30 & positive <= 0.70 & neutral <= 0.70,rule,0.06,negative,0.99,0.05,865.24,460.86,12.2
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.11,negative,0.96,0.17,2331.34,1190.94,13.89
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & interdisciplinary > 0.70,rule,0.31,negative,0.96,0.27,1691.14,594.44,12.53
technically complicated <= 0.70 & socially controversial > 0.5 & positive <= 0.5 & negative > 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.92,0.05,17494.68,11147.26,17.87
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70,rule,0.02,negative,0.88,0.02,58110.22,53575.88,20.42
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.5 & positive > 0.70,rule,0.17,negative,0.85,0.2,5884.24,3678.34,15.18
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & subject to time variability <= 0.89,rule,0.42,negative,0.85,0.34,1293.55,354.83,10.84
technically complicated <= 0.70 & socially controversial <= 0.30 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.0,positive,0.84,0.01,8346.78,5737.86,15.92
