rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,6.23,,,,
common,linear,,positive,5.68,,,,
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & interdisciplinary <= 0.70,rule,0.0,positive,5.1,0.0,7736.87,3704.27,50.11
conceptually dense,linear,,negative,4.24,,,,
technically complicated <= 0.5 & common > 0.5 & positive > 0.5 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,3.94,0.01,2265.52,830.82,33.18
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.30 & positive > 0.5,rule,0.0,positive,3.09,0.1,3282.33,1348.06,29.46
conceptually dense > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.04,positive,2.75,0.03,3985.81,1243.33,26.74
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated > 0.5 & common <= 0.5,rule,0.04,negative,2.38,0.03,6631.67,4386.65,28.38
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & interdisciplinary > 0.5,rule,0.13,positive,2.29,0.1,2913.75,1178.05,23.26
socially controversial <= 0.70 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.01,positive,2.23,0.01,6485.5,2130.07,24.74
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & interdisciplinary > 0.5,rule,0.07,positive,2.17,0.06,6155.54,3480.59,25.88
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & interdisciplinary > 0.70,rule,0.66,negative,2.14,0.53,1955.12,553.17,19.81
conceptually dense > 0.5 & conceptually dense <= 0.89 & common <= 0.70 & positive > 0.30 & negative > 0.89,rule,0.06,negative,2.11,0.06,2657.61,832.41,20.89
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & interdisciplinary > 0.70,rule,0.26,negative,2.08,0.22,2684.74,1076.08,21.49
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,positive,1.8,0.02,3490.85,1295.5,20.08
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & positive > 0.30,rule,0.07,negative,1.78,0.06,3538.27,1741.93,20.74
common <= 0.89 & socially controversial <= 0.5 & unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.89,rule,0.01,positive,1.74,0.01,1570.35,840.05,18.43
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & positive > 0.5,rule,0.12,positive,1.73,0.12,5181.39,2297.13,21.16
conceptually dense > 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & positive > 0.5 & interdisciplinary > 0.70,rule,0.34,negative,1.67,0.28,3150.07,1130.86,18.8
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.30,rule,0.45,negative,1.63,0.56,2202.76,902.82,17.89
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.30,rule,0.27,negative,1.6,0.43,4858.19,2325.04,20.16
conceptually dense <= 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & positive > 0.70 & neutral <= 0.70,rule,0.01,positive,1.56,0.03,47613.89,27616.58,26.2
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & positive > 0.30 & negative <= 0.5,rule,0.09,positive,1.53,0.08,2883.94,916.3,17.25
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.14,negative,1.46,0.11,7410.12,3480.59,20.07
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.5 & positive > 0.70,rule,0.04,negative,1.46,0.04,97539.69,86270.52,28.0
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.06,positive,1.4,0.06,3120.07,960.08,16.47
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & positive > 0.70 & neutral > 0.5,rule,0.05,positive,1.27,0.05,8778.72,4484.53,19.06
conceptually dense <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.14,negative,1.24,0.12,2929.3,1032.39,15.55
common > 0.5 & socially controversial > 0.70 & negative > 0.70 & negative <= 0.89 & neutral > 0.70,rule,0.04,positive,1.18,0.04,3638.44,1002.76,15.06
conceptually dense <= 0.5 & common > 0.5 & positive > 0.30 & neutral <= 0.70 & interdisciplinary > 0.5,rule,0.01,positive,1.16,0.02,2754.09,1243.33,15.4
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.5 & neutral > 0.30,rule,0.21,negative,1.15,0.22,3800.1,1114.0,15.07
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.70 & positive > 0.30,rule,0.08,negative,1.11,0.07,5585.53,3870.13,17.46
technically complicated > 0.70 & common <= 0.5 & socially controversial <= 0.70 & neutral <= 0.40,rule,0.01,negative,1.1,0.02,2299.5,828.33,14.09
conceptually dense <= 0.70 & technically complicated <= 0.5 & common <= 0.70 & positive > 0.5 & negative <= 0.70,rule,0.01,positive,1.08,0.02,5417.63,2144.63,15.93
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.71,negative,1.04,0.58,3793.11,1425.79,14.8
conceptually dense <= 0.70 & common > 0.70 & positive <= 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.03,positive,1.04,0.02,2927.51,838.87,13.73
technically complicated > 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.70 & neutral <= 0.70,rule,0.05,negative,1.03,0.05,4526.38,1824.0,15.24
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.1,positive,0.92,0.08,3683.31,1084.74,13.4
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial > 0.5 & positive > 0.70,rule,0.04,negative,0.88,0.04,37490.26,22954.63,18.86
socially controversial,linear,,negative,0.87,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.5,rule,0.49,negative,0.87,0.51,3222.6,1615.07,13.79
conceptually dense > 0.70 & technically complicated <= 0.5 & common > 0.70 & socially controversial > 0.70 & neutral <= 0.5,rule,0.01,positive,0.81,0.01,5350.83,3432.47,14.77
conceptually dense > 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & positive <= 0.89 & negative <= 0.5,rule,0.04,negative,0.77,0.11,3272.88,1717.14,13.17
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.1,positive,0.76,0.08,5492.55,1824.0,13.24
common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.5 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.11,positive,0.75,0.1,3118.69,1699.49,13.02
conceptually dense <= 0.70 & technically complicated > 0.70 & common > 0.70 & socially controversial > 0.5 & neutral > 0.70,rule,0.02,negative,0.74,0.06,39444.41,24197.63,17.58
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & subject to time variability <= 0.89,rule,0.1,positive,0.73,0.12,4221.19,1929.19,13.11
conceptually dense <= 0.5 & common > 0.70 & positive > 0.5 & neutral > 0.30,rule,0.02,positive,0.71,0.02,2675.46,1529.58,12.54
technically complicated <= 0.70 & socially controversial <= 0.5 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.40,rule,0.06,positive,0.67,0.05,3130.53,1425.79,12.16
technically complicated > 0.5 & positive > 0.70 & negative > 0.89 & neutral > 0.30,rule,0.02,negative,0.66,0.27,5184.29,1721.46,12.35
conceptually dense > 0.5 & technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.3,negative,0.65,0.24,3774.91,1243.33,11.79
conceptually dense > 0.70 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.01,positive,0.65,0.01,104295.67,84703.69,18.75
technically complicated <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.5 & negative <= 0.89 & interdisciplinary > 0.5,rule,0.07,positive,0.62,0.06,2451.62,1076.08,11.29
