rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,1.62,,,,
conceptually dense,linear,,positive,1.38,,,,
socially controversial,linear,,positive,0.74,,,,
conceptually dense > 0.70 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.5 & subject to geographical variability <= 0.89,rule,0.02,positive,0.49,0.02,297.22,129.38,7.26
positive > 0.30 & positive <= 0.89 & negative > 0.30 & subject to geographical variability <= 0.70 & subject to time variability <= 0.5,rule,0.01,negative,0.29,0.01,137.41,62.94,5.34
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.89 & negative > 0.30,rule,0.07,negative,0.23,0.06,149.15,110.89,5.79
common > 0.70 & socially controversial <= 0.70 & neutral <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.24,negative,0.23,0.22,517.23,205.46,6.56
technically complicated <= 0.70 & positive > 0.30 & negative > 0.30 & neutral > 0.70 & subject to time variability <= 0.70,rule,0.06,negative,0.21,0.06,66.5,25.7,3.93
common > 0.70 & negative <= 0.70 & neutral <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.26,negative,0.19,0.26,229.87,93.41,5.41
technically complicated > 0.5 & unambiguous <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.07,negative,0.19,0.06,216.72,99.01,5.47
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial <= 0.5 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.12,negative,0.17,0.11,2792.04,1714.97,8.74
common <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.08,positive,0.17,0.08,94.03,41.41,4.34
conceptually dense <= 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & negative > 0.30,rule,0.03,negative,0.17,0.02,329.46,275.39,6.56
technically complicated > 0.5 & positive > 0.5 & subject to geographical variability > 0.89 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.05,positive,0.16,0.36,96.06,30.19,3.96
conceptually dense > 0.5 & technically complicated <= 0.89 & socially controversial > 0.5 & positive > 0.30 & neutral > 0.5,rule,0.51,positive,0.16,0.43,120.06,52.3,4.58
unambiguous > 0.5 & positive > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.55,positive,0.16,0.52,140.17,40.8,4.31
common > 0.70 & common <= 0.89 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.08,negative,0.14,0.08,206.39,106.77,5.3
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.44,positive,0.14,0.35,231.74,122.1,5.46
